,x,y,z,scalar,1,1,1,0.5
0,	0.000002,	0.000002,	0.000002,	-352.368339
1,	0.000006,	0.000002,	0.000002,	-352.350443
2,	0.000010,	0.000002,	0.000002,	-352.314249
3,	0.000014,	0.000002,	0.000002,	-352.259387
4,	0.000018,	0.000002,	0.000002,	-352.185198
5,	0.000022,	0.000002,	0.000002,	-352.090605
6,	0.000026,	0.000002,	0.000002,	-351.973890
7,	0.000030,	0.000002,	0.000002,	-351.832371
8,	0.000034,	0.000002,	0.000002,	-351.662069
9,	0.000038,	0.000002,	0.000002,	-351.457980
10,	0.000042,	0.000002,	0.000002,	-351.217705
11,	0.000046,	0.000002,	0.000002,	-350.957910
12,	0.000050,	0.000002,	0.000002,	-350.769640
13,	0.000054,	0.000002,	0.000002,	-350.945697
14,	0.000058,	0.000002,	0.000002,	-351.204528
15,	0.000062,	0.000002,	0.000002,	-351.447206
16,	0.000066,	0.000002,	0.000002,	-351.653910
17,	0.000070,	0.000002,	0.000002,	-351.826290
18,	0.000074,	0.000002,	0.000002,	-351.969344
19,	0.000078,	0.000002,	0.000002,	-352.087196
20,	0.000082,	0.000002,	0.000002,	-352.182659
21,	0.000086,	0.000002,	0.000002,	-352.257546
22,	0.000090,	0.000002,	0.000002,	-352.312998
23,	0.000094,	0.000002,	0.000002,	-352.349716
24,	0.000098,	0.000002,	0.000002,	-352.368101
25,	0.000002,	0.000006,	0.000002,	-352.367369
26,	0.000006,	0.000006,	0.000002,	-352.349375
27,	0.000010,	0.000006,	0.000002,	-352.312932
28,	0.000014,	0.000006,	0.000002,	-352.257589
29,	0.000018,	0.000006,	0.000002,	-352.182505
30,	0.000022,	0.000006,	0.000002,	-352.086183
31,	0.000026,	0.000006,	0.000002,	-351.965915
32,	0.000030,	0.000006,	0.000002,	-351.816629
33,	0.000034,	0.000006,	0.000002,	-351.628430
34,	0.000038,	0.000006,	0.000002,	-351.381797
35,	0.000042,	0.000006,	0.000002,	-351.040982
36,	0.000046,	0.000006,	0.000002,	-350.561645
37,	0.000050,	0.000006,	0.000002,	-350.008752
38,	0.000054,	0.000006,	0.000002,	-350.529603
39,	0.000058,	0.000006,	0.000002,	-351.015524
40,	0.000062,	0.000006,	0.000002,	-351.364771
41,	0.000066,	0.000006,	0.000002,	-351.617109
42,	0.000070,	0.000006,	0.000002,	-351.808858
43,	0.000074,	0.000006,	0.000002,	-351.960405
44,	0.000078,	0.000006,	0.000002,	-352.082191
45,	0.000082,	0.000006,	0.000002,	-352.179602
46,	0.000086,	0.000006,	0.000002,	-352.255519
47,	0.000090,	0.000006,	0.000002,	-352.311540
48,	0.000094,	0.000006,	0.000002,	-352.348571
49,	0.000098,	0.000006,	0.000002,	-352.367106
50,	0.000002,	0.000010,	0.000002,	-352.366238
51,	0.000006,	0.000010,	0.000002,	-352.348137
52,	0.000010,	0.000010,	0.000002,	-352.311448
53,	0.000014,	0.000010,	0.000002,	-352.255676
54,	0.000018,	0.000010,	0.000002,	-352.179894
55,	0.000022,	0.000010,	0.000002,	-352.082428
56,	0.000026,	0.000010,	0.000002,	-351.960180
57,	0.000030,	0.000010,	0.000002,	-351.807044
58,	0.000034,	0.000010,	0.000002,	-351.609808
59,	0.000038,	0.000010,	0.000002,	-351.336582
60,	0.000042,	0.000010,	0.000002,	-350.902358
61,	0.000046,	0.000010,	0.000002,	-350.077674
62,	0.000050,	0.000010,	0.000002,	-348.369086
63,	0.000054,	0.000010,	0.000002,	-349.983296
64,	0.000058,	0.000010,	0.000002,	-350.858735
65,	0.000062,	0.000010,	0.000002,	-351.314096
66,	0.000066,	0.000010,	0.000002,	-351.596550
67,	0.000070,	0.000010,	0.000002,	-351.798413
68,	0.000074,	0.000010,	0.000002,	-351.954206
69,	0.000078,	0.000010,	0.000002,	-352.078153
70,	0.000082,	0.000010,	0.000002,	-352.176808
71,	0.000086,	0.000010,	0.000002,	-352.253486
72,	0.000090,	0.000010,	0.000002,	-352.309980
73,	0.000094,	0.000010,	0.000002,	-352.347291
74,	0.000098,	0.000010,	0.000002,	-352.365962
75,	0.000002,	0.000014,	0.000002,	-352.365048
76,	0.000006,	0.000014,	0.000002,	-352.346847
77,	0.000010,	0.000014,	0.000002,	-352.309957
78,	0.000014,	0.000014,	0.000002,	-352.253889
79,	0.000018,	0.000014,	0.000002,	-352.177766
80,	0.000022,	0.000014,	0.000002,	-352.080104
81,	0.000026,	0.000014,	0.000002,	-351.958419
82,	0.000030,	0.000014,	0.000002,	-351.808515
83,	0.000034,	0.000014,	0.000002,	-351.623303
84,	0.000038,	0.000014,	0.000002,	-351.391588
85,	0.000042,	0.000014,	0.000002,	-351.102138
86,	0.000046,	0.000014,	0.000002,	-350.787394
87,	0.000050,	0.000014,	0.000002,	-350.850233
88,	0.000054,	0.000014,	0.000002,	-350.752242
89,	0.000058,	0.000014,	0.000002,	-351.075816
90,	0.000062,	0.000014,	0.000002,	-351.374195
91,	0.000066,	0.000014,	0.000002,	-351.611692
92,	0.000070,	0.000014,	0.000002,	-351.800477
93,	0.000074,	0.000014,	0.000002,	-351.952671
94,	0.000078,	0.000014,	0.000002,	-352.075916
95,	0.000082,	0.000014,	0.000002,	-352.174708
96,	0.000086,	0.000014,	0.000002,	-352.251703
97,	0.000090,	0.000014,	0.000002,	-352.308485
98,	0.000094,	0.000014,	0.000002,	-352.345998
99,	0.000098,	0.000014,	0.000002,	-352.364770
100,	0.000002,	0.000018,	0.000002,	-352.363880
101,	0.000006,	0.000018,	0.000002,	-352.345588
102,	0.000010,	0.000018,	0.000002,	-352.308531
103,	0.000014,	0.000018,	0.000002,	-352.252249
104,	0.000018,	0.000018,	0.000002,	-352.175960
105,	0.000022,	0.000018,	0.000002,	-352.078455
106,	0.000026,	0.000018,	0.000002,	-351.958012
107,	0.000030,	0.000018,	0.000002,	-351.812456
108,	0.000034,	0.000018,	0.000002,	-351.639801
109,	0.000038,	0.000018,	0.000002,	-351.440798
110,	0.000042,	0.000018,	0.000002,	-351.226832
111,	0.000046,	0.000018,	0.000002,	-351.040811
112,	0.000050,	0.000018,	0.000002,	-350.991287
