,x,y,z,scalar,1,1,1,0.5
0,	0.000002,	0.000002,	0.000002,	-77.189542
1,	0.000006,	0.000002,	0.000002,	-77.189975
2,	0.000010,	0.000002,	0.000002,	-77.191098
3,	0.000014,	0.000002,	0.000002,	-77.192984
4,	0.000018,	0.000002,	0.000002,	-77.195781
5,	0.000022,	0.000002,	0.000002,	-77.199790
6,	0.000026,	0.000002,	0.000002,	-77.205586
7,	0.000030,	0.000002,	0.000002,	-77.214283
8,	0.000034,	0.000002,	0.000002,	-77.227978
9,	0.000038,	0.000002,	0.000002,	-77.250349
10,	0.000042,	0.000002,	0.000002,	-77.286648
11,	0.000046,	0.000002,	0.000002,	-77.339684
12,	0.000050,	0.000002,	0.000002,	-77.391632
13,	0.000054,	0.000002,	0.000002,	-77.351426
14,	0.000058,	0.000002,	0.000002,	-77.299364
15,	0.000062,	0.000002,	0.000002,	-77.260778
16,	0.000066,	0.000002,	0.000002,	-77.235895
17,	0.000070,	0.000002,	0.000002,	-77.220196
18,	0.000074,	0.000002,	0.000002,	-77.210013
19,	0.000078,	0.000002,	0.000002,	-77.203114
20,	0.000082,	0.000002,	0.000002,	-77.198259
21,	0.000086,	0.000002,	0.000002,	-77.194781
22,	0.000090,	0.000002,	0.000002,	-77.192320
23,	0.000094,	0.000002,	0.000002,	-77.190685
24,	0.000098,	0.000002,	0.000002,	-77.189775
25,	0.000002,	0.000006,	0.000002,	-77.191929
26,	0.000006,	0.000006,	0.000002,	-77.192607
27,	0.000010,	0.000006,	0.000002,	-77.194298
28,	0.000014,	0.000006,	0.000002,	-77.197203
29,	0.000018,	0.000006,	0.000002,	-77.201758
30,	0.000022,	0.000006,	0.000002,	-77.208861
31,	0.000026,	0.000006,	0.000002,	-77.220403
32,	0.000030,	0.000006,	0.000002,	-77.240478
33,	0.000034,	0.000006,	0.000002,	-77.278111
34,	0.000038,	0.000006,	0.000002,	-77.353039
35,	0.000042,	0.000006,	0.000002,	-77.505316
36,	0.000046,	0.000006,	0.000002,	-77.796843
37,	0.000050,	0.000006,	0.000002,	-78.222184
38,	0.000054,	0.000006,	0.000002,	-77.827446
39,	0.000058,	0.000006,	0.000002,	-77.529819
40,	0.000062,	0.000006,	0.000002,	-77.369505
41,	0.000066,	0.000006,	0.000002,	-77.289094
42,	0.000070,	0.000006,	0.000002,	-77.248033
43,	0.000074,	0.000006,	0.000002,	-77.225769
44,	0.000078,	0.000006,	0.000002,	-77.212752
45,	0.000082,	0.000006,	0.000002,	-77.204591
46,	0.000086,	0.000006,	0.000002,	-77.199225
47,	0.000090,	0.000006,	0.000002,	-77.195657
48,	0.000094,	0.000006,	0.000002,	-77.193393
49,	0.000098,	0.000006,	0.000002,	-77.192186
50,	0.000002,	0.000010,	0.000002,	-77.193875
51,	0.000006,	0.000010,	0.000002,	-77.194716
52,	0.000010,	0.000010,	0.000002,	-77.196760
53,	0.000014,	0.000010,	0.000002,	-77.200249
54,	0.000018,	0.000010,	0.000002,	-77.205685
55,	0.000022,	0.000010,	0.000002,	-77.214078
56,	0.000026,	0.000010,	0.000002,	-77.227533
57,	0.000030,	0.000010,	0.000002,	-77.250666
58,	0.000034,	0.000010,	0.000002,	-77.294326
