,x,y,z,scalar,1,1,1,0.5
0,	0.000002,	0.000002,	0.000002,	2.310403e-09
1,	0.000006,	0.000002,	0.000002,	2.313515e-09
2,	0.000010,	0.000002,	0.000002,	2.320018e-09
3,	0.000014,	0.000002,	0.000002,	2.330525e-09
4,	0.000018,	0.000002,	0.000002,	2.346045e-09
5,	0.000022,	0.000002,	0.000002,	2.367942e-09
6,	0.000026,	0.000002,	0.000002,	2.397632e-09
7,	0.000030,	0.000002,	0.000002,	2.435892e-09
8,	0.000034,	0.000002,	0.000002,	2.481771e-09
9,	0.000038,	0.000002,	0.000002,	2.531442e-09
10,	0.000042,	0.000002,	0.000002,	2.577728e-09
11,	0.000046,	0.000002,	0.000002,	2.611251e-09
12,	0.000050,	0.000002,	0.000002,	2.623584e-09
13,	0.000054,	0.000002,	0.000002,	2.611251e-09
14,	0.000058,	0.000002,	0.000002,	2.577728e-09
15,	0.000062,	0.000002,	0.000002,	2.531442e-09
16,	0.000066,	0.000002,	0.000002,	2.481771e-09
17,	0.000070,	0.000002,	0.000002,	2.435892e-09
18,	0.000074,	0.000002,	0.000002,	2.397632e-09
19,	0.000078,	0.000002,	0.000002,	2.367942e-09
20,	0.000082,	0.000002,	0.000002,	2.346045e-09
21,	0.000086,	0.000002,	0.000002,	2.330525e-09
22,	0.000090,	0.000002,	0.000002,	2.320018e-09
23,	0.000094,	0.000002,	0.000002,	2.313515e-09
24,	0.000098,	0.000002,	0.000002,	2.310403e-09
25,	0.000002,	0.000006,	0.000002,	2.318253e-09
26,	0.000006,	0.000006,	0.000002,	2.322245e-09
27,	0.000010,	0.000006,	0.000002,	2.330907e-09
28,	0.000014,	0.000006,	0.000002,	2.345725e-09
29,	0.000018,	0.000006,	0.000002,	2.369136e-09
30,	0.000022,	0.000006,	0.000002,	2.404496e-09
31,	0.000026,	0.000006,	0.000002,	2.455540e-09
32,	0.000030,	0.000006,	0.000002,	2.524990e-09
33,	0.000034,	0.000006,	0.000002,	2.612204e-09
34,	0.000038,	0.000006,	0.000002,	2.710389e-09
35,	0.000042,	0.000006,	0.000002,	2.804915e-09
