sub,o2,nh4,no2,no3,
105210,5.636350e-06,1.000000e-05,1.658990e-06,1.000000e-07,1.000000e-07,
110220,5.638263e-06,1.000000e-05,1.599713e-06,1.000000e-07,1.000000e-07,
115230,5.612120e-06,1.000000e-05,1.551774e-06,1.000000e-07,1.000000e-07,
120240,5.522927e-06,1.000000e-05,1.507706e-06,1.000000e-07,1.000000e-07,
125250,5.399677e-06,1.000000e-05,1.466625e-06,1.000000e-07,1.000000e-07,
130260,5.160238e-06,1.000000e-05,1.424771e-06,1.000000e-07,1.000000e-07,
135270,5.252268e-06,1.000000e-05,1.410596e-06,1.000000e-07,1.000000e-07,
140280,5.248485e-06,1.000000e-05,1.395215e-06,1.000000e-07,1.000000e-07,
145290,5.346696e-06,1.000000e-05,1.388069e-06,1.000000e-07,1.000000e-07,
150300,5.426181e-06,1.000000e-05,1.383009e-06,1.000000e-07,1.000000e-07,
155310,5.478468e-06,1.000000e-05,1.377962e-06,1.000000e-07,1.000000e-07,
160320,5.311880e-06,1.000000e-05,1.359410e-06,1.000000e-07,1.000000e-07,
165330,5.181336e-06,1.000000e-05,1.360656e-06,1.000000e-07,1.000000e-07,
170340,5.307654e-06,1.000000e-05,1.348668e-06,1.000000e-07,1.000000e-07,
175350,5.577477e-06,1.000000e-05,1.397000e-06,1.000000e-07,1.000000e-07,
180360,5.257971e-06,1.000000e-05,1.382520e-06,1.000000e-07,1.000000e-07,
185370,5.269047e-06,1.000000e-05,1.360180e-06,1.000000e-07,1.000000e-07,
190380,5.384224e-06,1.000000e-05,1.400904e-06,1.000000e-07,1.000000e-07,
195390,5.172192e-06,1.000000e-05,1.373894e-06,1.000000e-07,1.000000e-07,
200400,5.354462e-06,1.000000e-05,1.390849e-06,1.000000e-07,1.000000e-07,
205410,5.378269e-06,1.000000e-05,1.388047e-06,1.000000e-07,1.000000e-07,
210420,4.982559e-06,1.000000e-05,1.382670e-06,1.000000e-07,1.000000e-07,
215430,5.158270e-06,1.000000e-05,1.398246e-06,1.000000e-07,1.000000e-07,
220440,5.255521e-06,1.000000e-05,1.407051e-06,1.000000e-07,1.000000e-07,
225450,5.257525e-06,1.000000e-05,1.417843e-06,1.000000e-07,1.000000e-07,
230460,4.891529e-06,1.000000e-05,1.420129e-06,1.000000e-07,1.000000e-07,
235470,5.093687e-06,1.000000e-05,1.427218e-06,1.000000e-07,1.000000e-07,
240480,5.182238e-06,1.000000e-05,1.438603e-06,1.000000e-07,1.000000e-07,
245490,5.273172e-06,1.000000e-05,1.481382e-06,1.000000e-07,1.000000e-07,
250500,4.827242e-06,1.000000e-05,1.482834e-06,1.000000e-07,1.000000e-07,
255510,5.028683e-06,1.000000e-05,1.471292e-06,1.000000e-07,1.000000e-07,
260520,5.160253e-06,1.000000e-05,1.492812e-06,1.000000e-07,1.000000e-07,
265530,5.254776e-06,1.000000e-05,1.525303e-06,1.000000e-07,1.000000e-07,
270540,5.280438e-06,1.000000e-05,1.567022e-06,1.000000e-07,1.000000e-07,
275550,5.317440e-06,1.000000e-05,1.573324e-06,1.000000e-07,1.000000e-07,
280560,4.922670e-06,1.000000e-05,1.550687e-06,1.000000e-07,1.000000e-07,
285570,5.112828e-06,1.000000e-05,1.540243e-06,1.000000e-07,1.000000e-07,
290580,5.249967e-06,1.000000e-05,1.665018e-06,1.000000e-07,1.000000e-07,
295590,5.278366e-06,1.000000e-05,1.741311e-06,1.000000e-07,1.000000e-07,
300600,4.910248e-06,1.000000e-05,1.745382e-06,1.000000e-07,1.000000e-07,
305610,5.143045e-06,1.000000e-05,1.716486e-06,1.000000e-07,1.000000e-07,
sub,o2,nh4,no2,no3,
5010,2.852825e-05,1.000000e-05,4.783344e-06,1.000000e-07,1.000000e-07,
10020,2.767877e-05,1.000000e-05,4.279119e-06,1.000000e-07,1.000000e-07,
15030,2.692764e-05,1.000000e-05,3.978986e-06,1.000000e-07,1.000000e-07,
20040,2.615658e-05,1.000000e-05,3.771890e-06,1.000000e-07,1.000000e-07,
25050,2.529574e-05,1.000000e-05,3.605488e-06,1.000000e-07,1.000000e-07,
30060,2.429790e-05,1.000000e-05,3.455508e-06,1.000000e-07,1.000000e-07,
35070,2.312604e-05,1.000000e-05,3.311072e-06,1.000000e-07,1.000000e-07,
40080,2.174802e-05,1.000000e-05,3.167270e-06,1.000000e-07,1.000000e-07,
45090,2.014694e-05,1.000000e-05,3.027270e-06,1.000000e-07,1.000000e-07,
50100,1.830949e-05,1.000000e-05,2.887659e-06,1.000000e-07,1.000000e-07,
55110,1.624566e-05,1.000000e-05,2.747555e-06,1.000000e-07,1.000000e-07,
60120,1.401349e-05,1.000000e-05,2.609119e-06,1.000000e-07,1.000000e-07,
65130,1.181433e-05,1.000000e-05,2.480506e-06,1.000000e-07,1.000000e-07,
70140,9.844191e-06,1.000000e-05,2.355979e-06,1.000000e-07,1.000000e-07,
75150,8.339478e-06,1.000000e-05,2.236722e-06,1.000000e-07,1.000000e-07,
80160,7.273102e-06,1.000000e-05,2.121620e-06,1.000000e-07,1.000000e-07,
85170,6.644091e-06,1.000000e-05,2.015586e-06,1.000000e-07,1.000000e-07,
90180,6.350369e-06,1.000000e-05,1.922816e-06,1.000000e-07,1.000000e-07,
95190,6.028163e-06,1.000000e-05,1.836302e-06,1.000000e-07,1.000000e-07,
100200,5.881251e-06,1.000000e-05,1.761260e-06,1.000000e-07,1.000000e-07,
105210,5.584911e-06,1.000000e-05,1.687803e-06,1.000000e-07,1.000000e-07,
110220,5.764361e-06,1.000000e-05,1.639515e-06,1.000000e-07,1.000000e-07,
115230,5.699929e-06,1.000000e-05,1.594944e-06,1.000000e-07,1.000000e-07,
120240,5.481843e-06,1.000000e-05,1.545634e-06,1.000000e-07,1.000000e-07,
125250,5.594457e-06,1.000000e-05,1.515573e-06,1.000000e-07,1.000000e-07,
130260,5.549088e-06,1.000000e-05,1.483151e-06,1.000000e-07,1.000000e-07,
135270,5.543905e-06,1.000000e-05,1.465070e-06,1.000000e-07,1.000000e-07,
140280,5.446148e-06,1.000000e-05,1.442545e-06,1.000000e-07,1.000000e-07,
145290,5.334512e-06,1.000000e-05,1.425939e-06,1.000000e-07,1.000000e-07,
150300,5.451877e-06,1.000000e-05,1.417795e-06,1.000000e-07,1.000000e-07,
155310,5.246316e-06,1.000000e-05,1.398527e-06,1.000000e-07,1.000000e-07,
160320,5.070784e-06,1.000000e-05,1.384850e-06,1.000000e-07,1.000000e-07,
165330,5.186203e-06,1.000000e-05,1.393152e-06,1.000000e-07,1.000000e-07,
170340,5.213946e-06,1.000000e-05,1.385897e-06,1.000000e-07,1.000000e-07,
175350,5.537570e-06,1.000000e-05,1.449532e-06,1.000000e-07,1.000000e-07,
180360,5.203254e-06,1.000000e-05,1.428256e-06,1.000000e-07,1.000000e-07,
185370,4.926104e-06,1.000000e-05,1.373813e-06,1.000000e-07,1.000000e-07,
190380,5.145493e-06,1.000000e-05,1.432480e-06,1.000000e-07,1.000000e-07,
195390,5.177957e-06,1.000000e-05,1.418831e-06,1.000000e-07,1.000000e-07,
200400,5.301932e-06,1.000000e-05,1.427012e-06,1.000000e-07,1.000000e-07,
205410,4.835650e-06,1.000000e-05,1.437894e-06,1.000000e-07,1.000000e-07,
210420,5.041459e-06,1.000000e-05,1.412610e-06,1.000000e-07,1.000000e-07,
215430,5.120102e-06,1.000000e-05,1.462692e-06,1.000000e-07,1.000000e-07,
220440,5.196665e-06,1.000000e-05,1.501157e-06,1.000000e-07,1.000000e-07,
225450,5.277229e-06,1.000000e-05,1.495239e-06,1.000000e-07,1.000000e-07,
230460,5.130639e-06,1.000000e-05,1.468258e-06,1.000000e-07,1.000000e-07,
235470,4.950125e-06,1.000000e-05,1.495446e-06,1.000000e-07,1.000000e-07,
240480,5.142005e-06,1.000000e-05,1.512438e-06,1.000000e-07,1.000000e-07,
245490,5.146177e-06,1.000000e-05,1.501801e-06,1.000000e-07,1.000000e-07,
250500,5.246782e-06,1.000000e-05,1.540914e-06,1.000000e-07,1.000000e-07,
255510,4.852577e-06,1.000000e-05,1.615319e-06,1.000000e-07,1.000000e-07,
260520,5.092947e-06,1.000000e-05,1.623191e-06,1.000000e-07,1.000000e-07,
265530,5.090021e-06,1.000000e-05,1.592548e-06,1.000000e-07,1.000000e-07,
270540,5.028175e-06,1.000000e-05,1.558544e-06,1.000000e-07,1.000000e-07,
275550,4.830079e-06,1.000000e-05,1.538384e-06,1.000000e-07,1.000000e-07,
280560,4.955477e-06,1.000000e-05,1.673330e-06,1.000000e-07,1.000000e-07,
285570,5.061785e-06,1.000000e-05,1.724274e-06,1.000000e-07,1.000000e-07,
290580,5.086144e-06,1.000000e-05,1.718081e-06,1.000000e-07,1.000000e-07,
295590,5.032098e-06,1.000000e-05,1.701476e-06,1.000000e-07,1.000000e-07,
300600,4.839710e-06,1.000000e-05,1.710210e-06,1.000000e-07,1.000000e-07,
305610,5.029895e-06,1.000000e-05,1.683035e-06,1.000000e-07,1.000000e-07,
sub,o2,nh4,no2,no3,
5010,2.852835e-05,1.000000e-05,2.859152e-05,1.000000e-07,1.000000e-07,
10020,2.767908e-05,1.000000e-05,2.795517e-05,1.000000e-07,1.000000e-07,
15030,2.692818e-05,1.000000e-05,2.753550e-05,1.000000e-07,1.000000e-07,
20040,2.615746e-05,1.000000e-05,2.721324e-05,1.000000e-07,1.000000e-07,
25050,2.529715e-05,1.000000e-05,2.692940e-05,1.000000e-07,1.000000e-07,
30060,2.429998e-05,1.000000e-05,2.665434e-05,1.000000e-07,1.000000e-07,
35070,2.312906e-05,1.000000e-05,2.637283e-05,1.000000e-07,1.000000e-07,
40080,2.175233e-05,1.000000e-05,2.607644e-05,1.000000e-07,1.000000e-07,
45090,2.015298e-05,1.000000e-05,2.576292e-05,1.000000e-07,1.000000e-07,
50100,1.831736e-05,1.000000e-05,2.542731e-05,1.000000e-07,1.000000e-07,
55110,1.626248e-05,1.000000e-05,2.506794e-05,1.000000e-07,1.000000e-07,
60120,1.405670e-05,1.000000e-05,2.468350e-05,1.000000e-07,1.000000e-07,
65130,1.184825e-05,1.000000e-05,2.427233e-05,1.000000e-07,1.000000e-07,
70140,9.856981e-06,1.000000e-05,2.383209e-05,1.000000e-07,1.000000e-07,
75150,8.331555e-06,1.000000e-05,2.336264e-05,1.000000e-07,1.000000e-07,
80160,7.337649e-06,1.000000e-05,2.286377e-05,1.000000e-07,1.000000e-07,
85170,6.721429e-06,1.000000e-05,2.233555e-05,1.000000e-07,1.000000e-07,
90180,6.326614e-06,1.000000e-05,2.177696e-05,1.000000e-07,1.000000e-07,
95190,6.076157e-06,1.000000e-05,2.119183e-05,1.000000e-07,1.000000e-07,
100200,5.958295e-06,1.000000e-05,2.058493e-05,1.000000e-07,1.000000e-07,
105210,5.866889e-06,1.000000e-05,1.996617e-05,1.000000e-07,1.000000e-07,
110220,5.728418e-06,1.000000e-05,1.932167e-05,1.000000e-07,1.000000e-07,
115230,5.685680e-06,1.000000e-05,1.870743e-05,1.000000e-07,1.000000e-07,
120240,5.499182e-06,1.000000e-05,1.812590e-05,1.000000e-07,1.000000e-07,
125250,5.272384e-06,1.000000e-05,1.758871e-05,1.000000e-07,1.000000e-07,
130260,5.326724e-06,1.000000e-05,1.719076e-05,1.000000e-07,1.000000e-07,
135270,5.295173e-06,1.000000e-05,1.694274e-05,1.000000e-07,1.000000e-07,
140280,5.313424e-06,1.000000e-05,1.680987e-05,1.000000e-07,1.000000e-07,
145290,5.374037e-06,1.000000e-05,1.670894e-05,1.000000e-07,1.000000e-07,
150300,5.288870e-06,1.000000e-05,1.670721e-05,1.000000e-07,1.000000e-07,
155310,5.308823e-06,1.000000e-05,1.663271e-05,1.000000e-07,1.000000e-07,
160320,5.271841e-06,1.000000e-05,1.665738e-05,1.000000e-07,1.000000e-07,
165330,5.542250e-06,1.000000e-05,1.680870e-05,1.000000e-07,1.000000e-07,
170340,5.348051e-06,1.000000e-05,1.698313e-05,1.000000e-07,1.000000e-07,
175350,5.409687e-06,1.000000e-05,1.705947e-05,1.000000e-07,1.000000e-07,
180360,5.027940e-06,1.000000e-05,1.701979e-05,1.000000e-07,1.000000e-07,
185370,5.097459e-06,1.000000e-05,1.706429e-05,1.000000e-07,1.000000e-07,
190380,5.124244e-06,1.000000e-05,1.705171e-05,1.000000e-07,1.000000e-07,
195390,5.324739e-06,1.000000e-05,1.730502e-05,1.000000e-07,1.000000e-07,
200400,5.084470e-06,1.000000e-05,1.743630e-05,1.000000e-07,1.000000e-07,
205410,5.203132e-06,1.000000e-05,1.751904e-05,1.000000e-07,1.000000e-07,
210420,5.186907e-06,1.000000e-05,1.758969e-05,1.000000e-07,1.000000e-07,
215430,5.230783e-06,1.000000e-05,1.770925e-05,1.000000e-07,1.000000e-07,
220440,5.279133e-06,1.000000e-05,1.785519e-05,1.000000e-07,1.000000e-07,
225450,5.273535e-06,1.000000e-05,1.796338e-05,1.000000e-07,1.000000e-07,
sub,o2,nh4,no2,no3,
5010,2.916979e-05,1.000000e-05,2.917070e-05,1.000000e-07,1.000000e-07,
10020,2.852835e-05,1.000000e-05,2.859152e-05,1.000000e-07,1.000000e-07,
15030,2.816595e-05,1.000000e-05,2.829927e-05,1.000000e-07,1.000000e-07,
20040,2.767908e-05,1.000000e-05,2.795516e-05,1.000000e-07,1.000000e-07,
25050,2.737506e-05,1.000000e-05,2.776985e-05,1.000000e-07,1.000000e-07,
30060,2.692818e-05,1.000000e-05,2.753549e-05,1.000000e-07,1.000000e-07,
35070,2.662690e-05,1.000000e-05,2.739912e-05,1.000000e-07,1.000000e-07,
40080,2.615746e-05,1.000000e-05,2.721324e-05,1.000000e-07,1.000000e-07,
45090,2.582705e-05,1.000000e-05,2.709717e-05,1.000000e-07,1.000000e-07,
50100,2.529718e-05,1.000000e-05,2.692940e-05,1.000000e-07,1.000000e-07,
55110,2.491696e-05,1.000000e-05,2.681941e-05,1.000000e-07,1.000000e-07,
60120,2.429997e-05,1.000000e-05,2.665437e-05,1.000000e-07,1.000000e-07,
65130,2.385433e-05,1.000000e-05,2.654312e-05,1.000000e-07,1.000000e-07,
70140,2.312906e-05,1.000000e-05,2.637284e-05,1.000000e-07,1.000000e-07,
75150,2.260468e-05,1.000000e-05,2.625637e-05,1.000000e-07,1.000000e-07,
80160,2.175403e-05,1.000000e-05,2.607694e-05,1.000000e-07,1.000000e-07,
85170,2.114283e-05,1.000000e-05,2.595404e-05,1.000000e-07,1.000000e-07,
90180,2.015362e-05,1.000000e-05,2.576293e-05,1.000000e-07,1.000000e-07,
95190,1.944446e-05,1.000000e-05,2.563072e-05,1.000000e-07,1.000000e-07,
100200,1.831779e-05,1.000000e-05,2.542708e-05,1.000000e-07,1.000000e-07,
105210,1.751677e-05,1.000000e-05,2.528576e-05,1.000000e-07,1.000000e-07,
110220,1.626539e-05,1.000000e-05,2.506800e-05,1.000000e-07,1.000000e-07,
115230,1.538908e-05,1.000000e-05,2.491671e-05,1.000000e-07,1.000000e-07,
120240,1.406004e-05,1.000000e-05,2.468348e-05,1.000000e-07,1.000000e-07,
125250,1.315010e-05,1.000000e-05,2.452109e-05,1.000000e-07,1.000000e-07,
130260,1.184014e-05,1.000000e-05,2.427140e-05,1.000000e-07,1.000000e-07,
135270,1.097628e-05,1.000000e-05,2.409734e-05,1.000000e-07,1.000000e-07,
140280,9.836988e-06,1.000000e-05,2.383009e-05,1.000000e-07,1.000000e-07,
145290,9.109916e-06,1.000000e-05,2.364355e-05,1.000000e-07,1.000000e-07,
150300,8.233417e-06,1.000000e-05,2.335578e-05,1.000000e-07,1.000000e-07,
155310,7.803580e-06,1.000000e-05,2.315935e-05,1.000000e-07,1.000000e-07,
160320,7.216794e-06,1.000000e-05,2.285386e-05,1.000000e-07,1.000000e-07,
165330,6.989404e-06,1.000000e-05,2.264701e-05,1.000000e-07,1.000000e-07,
170340,6.751542e-06,1.000000e-05,2.232862e-05,1.000000e-07,1.000000e-07,
175350,6.511473e-06,1.000000e-05,2.210719e-05,1.000000e-07,1.000000e-07,
180360,6.377660e-06,1.000000e-05,2.177287e-05,1.000000e-07,1.000000e-07,
185370,6.169986e-06,1.000000e-05,2.153781e-05,1.000000e-07,1.000000e-07,
190380,6.162865e-06,1.000000e-05,2.118757e-05,1.000000e-07,1.000000e-07,
195390,5.929343e-06,1.000000e-05,2.094068e-05,1.000000e-07,1.000000e-07,
200400,5.941404e-06,1.000000e-05,2.056944e-05,1.000000e-07,1.000000e-07,
205410,5.791502e-06,1.000000e-05,2.031354e-05,1.000000e-07,1.000000e-07,
210420,5.853500e-06,1.000000e-05,1.994791e-05,1.000000e-07,1.000000e-07,
215430,5.856844e-06,1.000000e-05,1.970614e-05,1.000000e-07,1.000000e-07,
220440,5.742198e-06,1.000000e-05,1.933929e-05,1.000000e-07,1.000000e-07,
225450,5.725042e-06,1.000000e-05,1.910129e-05,1.000000e-07,1.000000e-07,
230460,5.654696e-06,1.000000e-05,1.874664e-05,1.000000e-07,1.000000e-07,
235470,5.763097e-06,1.000000e-05,1.855723e-05,1.000000e-07,1.000000e-07,
240480,5.484374e-06,1.000000e-05,1.823112e-05,1.000000e-07,1.000000e-07,
245490,5.718611e-06,1.000000e-05,1.807998e-05,1.000000e-07,1.000000e-07,
250500,5.565643e-06,1.000000e-05,1.781115e-05,1.000000e-07,1.000000e-07,
255510,5.664766e-06,1.000000e-05,1.771574e-05,1.000000e-07,1.000000e-07,
260520,5.378056e-06,1.000000e-05,1.750494e-05,1.000000e-07,1.000000e-07,
265530,5.611649e-06,1.000000e-05,1.744497e-05,1.000000e-07,1.000000e-07,
270540,5.424884e-06,1.000000e-05,1.727343e-05,1.000000e-07,1.000000e-07,
275550,5.531122e-06,1.000000e-05,1.725465e-05,1.000000e-07,1.000000e-07,
280560,5.653387e-06,1.000000e-05,1.727125e-05,1.000000e-07,1.000000e-07,
285570,5.573003e-06,1.000000e-05,1.725699e-05,1.000000e-07,1.000000e-07,
290580,5.505952e-06,1.000000e-05,1.721936e-05,1.000000e-07,1.000000e-07,
295590,5.605391e-06,1.000000e-05,1.721501e-05,1.000000e-07,1.000000e-07,
300600,5.289663e-06,1.000000e-05,1.711388e-05,1.000000e-07,1.000000e-07,
305610,5.664746e-06,1.000000e-05,1.720975e-05,1.000000e-07,1.000000e-07,
310620,5.561905e-06,1.000000e-05,1.722596e-05,1.000000e-07,1.000000e-07,
315630,5.400459e-06,1.000000e-05,1.724984e-05,1.000000e-07,1.000000e-07,
320640,5.380903e-06,1.000000e-05,1.724845e-05,1.000000e-07,1.000000e-07,
325650,5.484153e-06,1.000000e-05,1.726354e-05,1.000000e-07,1.000000e-07,
330660,5.402176e-06,1.000000e-05,1.727315e-05,1.000000e-07,1.000000e-07,
335670,5.376029e-06,1.000000e-05,1.731203e-05,1.000000e-07,1.000000e-07,
340680,5.083965e-06,1.000000e-05,1.727058e-05,1.000000e-07,1.000000e-07,
345690,5.356623e-06,1.000000e-05,1.731883e-05,1.000000e-07,1.000000e-07,
350700,5.208421e-06,1.000000e-05,1.728752e-05,1.000000e-07,1.000000e-07,
355710,5.315670e-06,1.000000e-05,1.735796e-05,1.000000e-07,1.000000e-07,
360720,5.310070e-06,1.000000e-05,1.741738e-05,1.000000e-07,1.000000e-07,
365730,5.353181e-06,1.000000e-05,1.746688e-05,1.000000e-07,1.000000e-07,
370740,5.273200e-06,1.000000e-05,1.750544e-05,1.000000e-07,1.000000e-07,
375750,5.292886e-06,1.000000e-05,1.754625e-05,1.000000e-07,1.000000e-07,
380760,5.226277e-06,1.000000e-05,1.757611e-05,1.000000e-07,1.000000e-07,
385770,5.270644e-06,1.000000e-05,1.761220e-05,1.000000e-07,1.000000e-07,
390780,5.322889e-06,1.000000e-05,1.769735e-05,1.000000e-07,1.000000e-07,
395790,5.213812e-06,1.000000e-05,1.772359e-05,1.000000e-07,1.000000e-07,
400800,5.317326e-06,1.000000e-05,1.779891e-05,1.000000e-07,1.000000e-07,
405810,5.253251e-06,1.000000e-05,1.781642e-05,1.000000e-07,1.000000e-07,
410820,5.284634e-06,1.000000e-05,1.788239e-05,1.000000e-07,1.000000e-07,
415830,5.177995e-06,1.000000e-05,1.789512e-05,1.000000e-07,1.000000e-07,
420840,5.324552e-06,1.000000e-05,1.800819e-05,1.000000e-07,1.000000e-07,
425850,5.365403e-06,1.000000e-05,1.807703e-05,1.000000e-07,1.000000e-07,
430860,5.324393e-06,1.000000e-05,1.815931e-05,1.000000e-07,1.000000e-07,
435870,5.075714e-06,1.000000e-05,1.814718e-05,1.000000e-07,1.000000e-07,
440880,5.320195e-06,1.000000e-05,1.822358e-05,1.000000e-07,1.000000e-07,
445890,5.152337e-06,1.000000e-05,1.820830e-05,1.000000e-07,1.000000e-07,
450900,5.204137e-06,1.000000e-05,1.824152e-05,1.000000e-07,1.000000e-07,
455910,5.295608e-06,1.000000e-05,1.830985e-05,1.000000e-07,1.000000e-07,
460920,5.227299e-06,1.000000e-05,1.839535e-05,1.000000e-07,1.000000e-07,
465930,4.988455e-06,1.000000e-05,1.838623e-05,1.000000e-07,1.000000e-07,
470940,5.243801e-06,1.000000e-05,1.846464e-05,1.000000e-07,1.000000e-07,
475950,5.266564e-06,1.000000e-05,1.852153e-05,1.000000e-07,1.000000e-07,
480960,5.141052e-06,1.000000e-05,1.859634e-05,1.000000e-07,1.000000e-07,
485970,5.191881e-06,1.000000e-05,1.864649e-05,1.000000e-07,1.000000e-07,
490980,5.240502e-06,1.000000e-05,1.870755e-05,1.000000e-07,1.000000e-07,
495990,4.997518e-06,1.000000e-05,1.869334e-05,1.000000e-07,1.000000e-07,
501000,5.177193e-06,1.000000e-05,1.877362e-05,1.000000e-07,1.000000e-07,
sub,o2,nh4,no2,no3,
5010,2.918658e-05,1.000000e-05,2.918748e-05,1.000000e-07,1.000000e-07,
10020,2.855804e-05,1.000000e-05,2.862000e-05,1.000000e-07,1.000000e-07,
15030,2.820287e-05,1.000000e-05,2.833363e-05,1.000000e-07,1.000000e-07,
20040,2.772566e-05,1.000000e-05,2.799644e-05,1.000000e-07,1.000000e-07,
25050,2.742764e-05,1.000000e-05,2.781485e-05,1.000000e-07,1.000000e-07,
30060,2.698949e-05,1.000000e-05,2.758520e-05,1.000000e-07,1.000000e-07,
35070,2.669405e-05,1.000000e-05,2.745154e-05,1.000000e-07,1.000000e-07,
40080,2.623361e-05,1.000000e-05,2.726935e-05,1.000000e-07,1.000000e-07,
45090,2.590949e-05,1.000000e-05,2.715561e-05,1.000000e-07,1.000000e-07,
50100,2.538957e-05,1.000000e-05,2.699117e-05,1.000000e-07,1.000000e-07,
55110,2.501644e-05,1.000000e-05,2.688336e-05,1.000000e-07,1.000000e-07,
60120,2.441082e-05,1.000000e-05,2.672156e-05,1.000000e-07,1.000000e-07,
65130,2.397324e-05,1.000000e-05,2.661248e-05,1.000000e-07,1.000000e-07,
70140,2.326070e-05,1.000000e-05,2.644552e-05,1.000000e-07,1.000000e-07,
75150,2.274533e-05,1.000000e-05,2.633134e-05,1.000000e-07,1.000000e-07,
80160,2.190895e-05,1.000000e-05,2.615550e-05,1.000000e-07,1.000000e-07,
85170,2.130741e-05,1.000000e-05,2.603503e-05,1.000000e-07,1.000000e-07,
90180,2.033299e-05,1.000000e-05,2.584763e-05,1.000000e-07,1.000000e-07,
95190,1.963756e-05,1.000000e-05,2.571867e-05,1.000000e-07,1.000000e-07,
100200,1.852428e-05,1.000000e-05,2.551871e-05,1.000000e-07,1.000000e-07,
105210,1.773204e-05,1.000000e-05,2.538008e-05,1.000000e-07,1.000000e-07,
110220,1.649246e-05,1.000000e-05,2.516642e-05,1.000000e-07,1.000000e-07,
115230,1.562249e-05,1.000000e-05,2.501793e-05,1.000000e-07,1.000000e-07,
120240,1.429849e-05,1.000000e-05,2.478932e-05,1.000000e-07,1.000000e-07,
125250,1.340744e-05,1.000000e-05,2.463153e-05,1.000000e-07,1.000000e-07,
130260,1.208294e-05,1.000000e-05,2.438629e-05,1.000000e-07,1.000000e-07,
135270,1.120807e-05,1.000000e-05,2.421538e-05,1.000000e-07,1.000000e-07,
140280,1.004514e-05,1.000000e-05,2.395297e-05,1.000000e-07,1.000000e-07,
145290,9.356980e-06,1.000000e-05,2.377211e-05,1.000000e-07,1.000000e-07,
150300,8.448123e-06,1.000000e-05,2.349067e-05,1.000000e-07,1.000000e-07,
155310,7.889272e-06,1.000000e-05,2.329430e-05,1.000000e-07,1.000000e-07,
160320,7.343967e-06,1.000000e-05,2.299516e-05,1.000000e-07,1.000000e-07,
165330,7.070494e-06,1.000000e-05,2.278944e-05,1.000000e-07,1.000000e-07,
170340,6.672142e-06,1.000000e-05,2.246967e-05,1.000000e-07,1.000000e-07,
175350,6.514337e-06,1.000000e-05,2.225089e-05,1.000000e-07,1.000000e-07,
180360,6.380234e-06,1.000000e-05,2.191736e-05,1.000000e-07,1.000000e-07,
185370,6.275688e-06,1.000000e-05,2.168933e-05,1.000000e-07,1.000000e-07,
190380,6.114399e-06,1.000000e-05,2.133791e-05,1.000000e-07,1.000000e-07,
195390,6.053223e-06,1.000000e-05,2.110017e-05,1.000000e-07,1.000000e-07,
200400,5.918890e-06,1.000000e-05,2.073435e-05,1.000000e-07,1.000000e-07,
205410,5.876149e-06,1.000000e-05,2.048727e-05,1.000000e-07,1.000000e-07,
210420,5.741827e-06,1.000000e-05,2.010817e-05,1.000000e-07,1.000000e-07,
215430,5.746979e-06,1.000000e-05,1.985612e-05,1.000000e-07,1.000000e-07,
220440,5.744799e-06,1.000000e-05,1.948861e-05,1.000000e-07,1.000000e-07,
225450,5.571193e-06,1.000000e-05,1.923507e-05,1.000000e-07,1.000000e-07,
230460,5.630665e-06,1.000000e-05,1.887445e-05,1.000000e-07,1.000000e-07,
235470,5.544282e-06,1.000000e-05,1.862946e-05,1.000000e-07,1.000000e-07,
240480,5.615900e-06,1.000000e-05,1.833999e-05,1.000000e-07,1.000000e-07,
245490,5.643174e-06,1.000000e-05,1.816571e-05,1.000000e-07,1.000000e-07,
250500,5.584078e-06,1.000000e-05,1.791778e-05,1.000000e-07,1.000000e-07,
255510,5.320710e-06,1.000000e-05,1.772361e-05,1.000000e-07,1.000000e-07,
260520,5.487858e-06,1.000000e-05,1.750191e-05,1.000000e-07,1.000000e-07,
265530,5.445112e-06,1.000000e-05,1.735922e-05,1.000000e-07,1.000000e-07,
270540,5.453750e-06,1.000000e-05,1.722658e-05,1.000000e-07,1.000000e-07,
275550,5.309725e-06,1.000000e-05,1.712773e-05,1.000000e-07,1.000000e-07,
280560,5.466170e-06,1.000000e-05,1.710015e-05,1.000000e-07,1.000000e-07,
285570,5.261151e-06,1.000000e-05,1.701795e-05,1.000000e-07,1.000000e-07,
290580,5.401676e-06,1.000000e-05,1.701424e-05,1.000000e-07,1.000000e-07,
295590,5.422688e-06,1.000000e-05,1.702555e-05,1.000000e-07,1.000000e-07,
300600,5.323355e-06,1.000000e-05,1.703681e-05,1.000000e-07,1.000000e-07,
305610,5.470278e-06,1.000000e-05,1.707844e-05,1.000000e-07,1.000000e-07,
310620,5.632263e-06,1.000000e-05,1.715942e-05,1.000000e-07,1.000000e-07,
315630,5.475285e-06,1.000000e-05,1.718135e-05,1.000000e-07,1.000000e-07,
320640,5.182509e-06,1.000000e-05,1.716654e-05,1.000000e-07,1.000000e-07,
325650,5.472004e-06,1.000000e-05,1.722514e-05,1.000000e-07,1.000000e-07,
330660,5.487640e-06,1.000000e-05,1.727317e-05,1.000000e-07,1.000000e-07,
335670,5.413275e-06,1.000000e-05,1.732512e-05,1.000000e-07,1.000000e-07,
340680,5.366200e-06,1.000000e-05,1.736053e-05,1.000000e-07,1.000000e-07,
345690,5.445496e-06,1.000000e-05,1.739348e-05,1.000000e-07,1.000000e-07,
