Total,het,aob,
90180,5.011318e-12,3.711901e-12,1.299418e-12,
95190,5.335249e-12,3.995129e-12,1.340121e-12,
100200,5.859462e-12,4.455952e-12,1.403510e-12,
105210,6.235416e-12,4.788052e-12,1.447364e-12,
110220,6.841046e-12,5.325391e-12,1.515656e-12,
115230,7.273895e-12,5.710951e-12,1.562944e-12,
120240,7.964272e-12,6.327754e-12,1.636518e-12,
125250,8.453665e-12,6.766194e-12,1.687471e-12,
130260,9.224175e-12,7.457450e-12,1.766725e-12,
135270,9.758272e-12,7.936791e-12,1.821481e-12,
140280,1.059229e-11,8.685506e-12,1.906787e-12,
145290,1.115912e-11,9.193412e-12,1.965709e-12,
150300,1.203417e-11,9.976657e-12,2.057515e-12,
155310,1.261694e-11,1.049603e-11,2.120914e-12,
160320,1.351064e-11,1.129097e-11,2.219668e-12,
165330,1.409852e-11,1.181071e-11,2.287811e-12,
170340,1.498840e-11,1.259457e-11,2.393830e-12,
175350,1.558391e-11,1.311689e-11,2.467017e-12,
180360,1.647818e-11,1.389738e-11,2.580794e-12,
185370,1.707366e-11,1.441442e-11,2.659244e-12,
190380,1.795591e-11,1.517504e-11,2.780871e-12,
195390,1.855754e-11,1.569277e-11,2.864768e-12,
200400,1.943135e-11,1.643698e-11,2.994364e-12,
205410,2.001891e-11,1.693543e-11,3.083476e-12,
210420,2.090814e-11,1.768683e-11,3.221305e-12,
215430,2.148088e-11,1.816552e-11,3.315369e-12,
220440,2.238227e-11,1.892098e-11,3.461288e-12,
225450,2.296845e-11,1.940735e-11,3.561102e-12,
230460,2.385071e-11,2.013618e-11,3.714533e-12,
235470,2.443939e-11,2.062038e-11,3.819018e-12,
240480,2.532309e-11,2.134432e-11,3.978765e-12,
245490,2.589470e-11,2.180920e-11,4.085500e-12,
250500,2.679287e-11,2.254289e-11,4.249979e-12,
255510,2.737614e-11,2.301531e-11,4.360831e-12,
260520,2.824645e-11,2.371780e-11,4.528651e-12,
265530,2.882140e-11,2.418270e-11,4.638705e-12,
270540,2.966677e-11,2.486339e-11,4.803382e-12,
275550,3.024000e-11,2.532590e-11,4.914100e-12,
280560,3.110856e-11,2.602725e-11,5.081316e-12,
285570,3.167316e-11,2.648113e-11,5.192035e-12,
290580,3.253072e-11,2.717188e-11,5.358834e-12,
295590,3.309411e-11,2.762496e-11,5.469152e-12,
300600,3.391069e-11,2.827974e-11,5.630954e-12,
305610,3.446237e-11,2.872385e-11,5.738529e-12,
310620,3.531653e-11,2.941617e-11,5.900365e-12,
315630,3.589240e-11,2.988290e-11,6.009491e-12,
320640,3.670891e-11,3.053685e-11,6.172056e-12,
325650,3.726277e-11,3.098179e-11,6.280979e-12,
330660,3.810904e-11,3.166403e-11,6.445015e-12,
335670,3.866582e-11,3.211255e-11,6.553266e-12,
340680,3.948752e-11,3.277328e-11,6.714240e-12,
345690,4.004500e-11,3.322293e-11,6.822076e-12,
350700,4.085677e-11,3.387712e-11,6.979652e-12,
355710,4.139938e-11,3.431501e-11,7.084373e-12,
360720,4.221496e-11,3.497409e-11,7.240872e-12,
365730,4.278117e-11,3.543405e-11,7.347124e-12,
370740,4.357334e-11,3.607053e-11,7.502810e-12,
375750,4.411110e-11,3.650496e-11,7.606135e-12,
380760,4.492852e-11,3.716800e-11,7.760521e-12,
385770,4.548949e-11,3.762403e-11,7.865459e-12,
390780,4.627148e-11,3.825217e-11,8.019311e-12,
395790,4.680287e-11,3.868158e-11,8.121291e-12,
400800,4.761180e-11,3.933824e-11,8.273555e-12,
405810,4.814168e-11,3.976694e-11,8.374743e-12,
410820,4.893223e-11,4.040598e-11,8.526254e-12,
415830,4.945121e-11,4.082667e-11,8.624537e-12,
420840,5.026369e-11,4.148912e-11,8.774571e-12,
425850,5.078634e-11,4.191197e-11,8.874370e-12,
430860,5.156822e-11,4.254437e-11,9.023854e-12,
435870,5.209413e-11,4.297103e-11,9.123096e-12,
440880,5.288710e-11,4.361560e-11,9.271496e-12,
445890,5.338898e-11,4.402107e-11,9.367907e-12,
450900,5.416248e-11,4.464961e-11,9.512864e-12,
455910,5.467855e-11,4.507015e-11,9.608405e-12,
460920,5.545786e-11,4.570558e-11,9.752284e-12,
465930,5.596199e-11,4.611473e-11,9.847270e-12,
470940,5.675476e-11,4.676273e-11,9.992037e-12,
475950,5.726762e-11,4.717945e-11,1.008818e-11,
480960,5.803368e-11,4.780151e-11,1.023217e-11,
485970,5.853539e-11,4.820993e-11,1.032546e-11,
490980,5.929768e-11,4.883184e-11,1.046584e-11,
495990,5.979563e-11,4.923709e-11,1.055854e-11,
