-2.278673e+02
-2.278674e+02
-2.278636e+02
-2.278636e+02
-2.278636e+02
-2.278636e+02
-2.278637e+02
-2.278686e+02
-2.278686e+02
-2.278686e+02
-2.278686e+02
-2.278687e+02
-2.278686e+02
-2.278686e+02
-2.278686e+02
-2.278686e+02
-2.278687e+02
-2.278687e+02
