,x,y,z,scalar,1,1,1,0.5
0,	0.000004,	0.000004,	0.000004,	-366.105196
1,	0.000012,	0.000004,	0.000004,	-347.440424
2,	0.000020,	0.000004,	0.000004,	-347.353655
3,	0.000028,	0.000004,	0.000004,	-347.223820
4,	0.000036,	0.000004,	0.000004,	-347.050948
5,	0.000044,	0.000004,	0.000004,	-346.834425
6,	0.000052,	0.000004,	0.000004,	-346.572206
7,	0.000060,	0.000004,	0.000004,	-346.259411
8,	0.000068,	0.000004,	0.000004,	-345.885810
9,	0.000076,	0.000004,	0.000004,	-345.431947
10,	0.000084,	0.000004,	0.000004,	-344.867100
11,	0.000092,	0.000004,	0.000004,	-344.170045
12,	0.000100,	0.000004,	0.000004,	-343.468142
13,	0.000108,	0.000004,	0.000004,	-344.170045
14,	0.000116,	0.000004,	0.000004,	-344.867100
15,	0.000124,	0.000004,	0.000004,	-345.431947
16,	0.000132,	0.000004,	0.000004,	-345.885810
17,	0.000140,	0.000004,	0.000004,	-346.259411
18,	0.000148,	0.000004,	0.000004,	-346.572206
19,	0.000156,	0.000004,	0.000004,	-346.834425
20,	0.000164,	0.000004,	0.000004,	-347.050948
21,	0.000172,	0.000004,	0.000004,	-347.223820
22,	0.000180,	0.000004,	0.000004,	-347.353655
23,	0.000188,	0.000004,	0.000004,	-347.440424
24,	0.000196,	0.000004,	0.000004,	-347.483895
25,	0.000004,	0.000012,	0.000004,	-347.481332
26,	0.000012,	0.000012,	0.000004,	-347.437635
27,	0.000020,	0.000012,	0.000004,	-347.350388
28,	0.000028,	0.000012,	0.000004,	-347.219754
29,	0.000036,	0.000012,	0.000004,	-347.045603
30,	0.000044,	0.000012,	0.000004,	-346.826938
31,	0.000052,	0.000012,	0.000004,	-346.560772
32,	0.000060,	0.000012,	0.000004,	-346.239755
33,	0.000068,	0.000012,	0.000004,	-345.846693
34,	0.000076,	0.000012,	0.000004,	-345.341054
35,	0.000084,	0.000012,	0.000004,	-344.626404
36,	0.000092,	0.000012,	0.000004,	-343.490274
37,	0.000100,	0.000012,	0.000004,	-341.594482
38,	0.000108,	0.000012,	0.000004,	-343.490274
39,	0.000116,	0.000012,	0.000004,	-344.626404
40,	0.000124,	0.000012,	0.000004,	-345.341054
41,	0.000132,	0.000012,	0.000004,	-345.846693
42,	0.000140,	0.000012,	0.000004,	-346.239755
43,	0.000148,	0.000012,	0.000004,	-346.560772
44,	0.000156,	0.000012,	0.000004,	-346.826938
45,	0.000164,	0.000012,	0.000004,	-347.045603
46,	0.000172,	0.000012,	0.000004,	-347.219754
47,	0.000180,	0.000012,	0.000004,	-347.350388
48,	0.000188,	0.000012,	0.000004,	-347.437635
49,	0.000196,	0.000012,	0.000004,	-347.481332
50,	0.000004,	0.000020,	0.000004,	-347.479005
51,	0.000012,	0.000020,	0.000004,	-347.435136
52,	0.000020,	0.000020,	0.000004,	-347.347558
53,	0.000028,	0.000020,	0.000004,	-347.216477
54,	0.000036,	0.000020,	0.000004,	-347.041889
55,	0.000044,	0.000020,	0.000004,	-346.823140
