,x,y,z,scalar,1,1,1,0.5
0,	0.000004,	0.000004,	0.000004,	-357.029501
1,	0.000012,	0.000004,	0.000004,	-356.993244
2,	0.000020,	0.000004,	0.000004,	-356.920972
3,	0.000028,	0.000004,	0.000004,	-356.813051
4,	0.000036,	0.000004,	0.000004,	-356.669736
5,	0.000044,	0.000004,	0.000004,	-356.490756
6,	0.000052,	0.000004,	0.000004,	-356.274608
7,	0.000060,	0.000004,	0.000004,	-356.017292
8,	0.000068,	0.000004,	0.000004,	-355.709970
9,	0.000076,	0.000004,	0.000004,	-355.335110
10,	0.000084,	0.000004,	0.000004,	-354.863323
11,	0.000092,	0.000004,	0.000004,	-354.269161
12,	0.000100,	0.000004,	0.000004,	-353.657152
13,	0.000108,	0.000004,	0.000004,	-354.269161
14,	0.000116,	0.000004,	0.000004,	-354.863323
15,	0.000124,	0.000004,	0.000004,	-355.335110
16,	0.000132,	0.000004,	0.000004,	-355.709970
17,	0.000140,	0.000004,	0.000004,	-356.017292
18,	0.000148,	0.000004,	0.000004,	-356.274608
19,	0.000156,	0.000004,	0.000004,	-356.490756
20,	0.000164,	0.000004,	0.000004,	-356.669736
21,	0.000172,	0.000004,	0.000004,	-356.813051
22,	0.000180,	0.000004,	0.000004,	-356.920972
23,	0.000188,	0.000004,	0.000004,	-356.993244
24,	0.000196,	0.000004,	0.000004,	-357.029501
25,	0.000004,	0.000012,	0.000004,	-357.028445
26,	0.000012,	0.000012,	0.000004,	-356.992065
27,	0.000020,	0.000012,	0.000004,	-356.919519
28,	0.000028,	0.000012,	0.000004,	-356.811106
29,	0.000036,	0.000012,	0.000004,	-356.666930
30,	0.000044,	0.000012,	0.000004,	-356.486380
31,	0.000052,	0.000012,	0.000004,	-356.267146
32,	0.000060,	0.000012,	0.000004,	-356.003147
33,	0.000068,	0.000012,	0.000004,	-355.679692
34,	0.000076,	0.000012,	0.000004,	-355.261284
35,	0.000084,	0.000012,	0.000004,	-354.660578
36,	0.000092,	0.000012,	0.000004,	-353.673298
37,	0.000100,	0.000012,	0.000004,	-351.933864
38,	0.000108,	0.000012,	0.000004,	-353.673298
39,	0.000116,	0.000012,	0.000004,	-354.660578
40,	0.000124,	0.000012,	0.000004,	-355.261284
