,x,y,z,scalar,1,1,1,0.5
0,	0.000004,	0.000004,	0.000004,	-429.745238
1,	0.000012,	0.000004,	0.000004,	-429.722364
2,	0.000020,	0.000004,	0.000004,	-429.676478
3,	0.000028,	0.000004,	0.000004,	-429.607214
4,	0.000036,	0.000004,	0.000004,	-429.513920
5,	0.000044,	0.000004,	0.000004,	-429.395525
6,	0.000052,	0.000004,	0.000004,	-429.250358
7,	0.000060,	0.000004,	0.000004,	-429.075952
8,	0.000068,	0.000004,	0.000004,	-428.868986
9,	0.000076,	0.000004,	0.000004,	-428.626017
10,	0.000084,	0.000004,	0.000004,	-428.347341
11,	0.000092,	0.000004,	0.000004,	-428.052198
12,	0.000100,	0.000004,	0.000004,	-427.834211
13,	0.000108,	0.000004,	0.000004,	-428.050538
14,	0.000116,	0.000004,	0.000004,	-428.346513
15,	0.000124,	0.000004,	0.000004,	-428.625793
16,	0.000132,	0.000004,	0.000004,	-428.869065
17,	0.000140,	0.000004,	0.000004,	-429.076159
18,	0.000148,	0.000004,	0.000004,	-429.250603
19,	0.000156,	0.000004,	0.000004,	-429.395764
20,	0.000164,	0.000004,	0.000004,	-429.514131
21,	0.000172,	0.000004,	0.000004,	-429.607385
22,	0.000180,	0.000004,	0.000004,	-429.676602
23,	0.000188,	0.000004,	0.000004,	-429.722439
24,	0.000196,	0.000004,	0.000004,	-429.745263
25,	0.000004,	0.000012,	0.000004,	-429.745422
26,	0.000012,	0.000012,	0.000004,	-429.722576
27,	0.000020,	0.000012,	0.000004,	-429.676766
28,	0.000028,	0.000012,	0.000004,	-429.607663
29,	0.000036,	0.000012,	0.000004,	-429.514709
30,	0.000044,	0.000012,	0.000004,	-429.397047
31,	0.000052,	0.000012,	0.000004,	-429.253502
32,	0.000060,	0.000012,	0.000004,	-429.082717
33,	0.000068,	0.000012,	0.000004,	-428.883709
34,	0.000076,	0.000012,	0.000004,	-428.657267
35,	0.000084,	0.000012,	0.000004,	-428.408158
36,	0.000092,	0.000012,	0.000004,	-428.143039
37,	0.000100,	0.000012,	0.000004,	-427.828579
38,	0.000108,	0.000012,	0.000004,	-428.136802
39,	0.000116,	0.000012,	0.000004,	-428.406769
40,	0.000124,	0.000012,	0.000004,	-428.657189
41,	0.000132,	0.000012,	0.000004,	-428.884012
42,	0.000140,	0.000012,	0.000004,	-429.083113
43,	0.000148,	0.000012,	0.000004,	-429.253889
44,	0.000156,	0.000012,	0.000004,	-429.397388
45,	0.000164,	0.000012,	0.000004,	-429.514992
46,	0.000172,	0.000012,	0.000004,	-429.607884
47,	0.000180,	0.000012,	0.000004,	-429.676923
48,	0.000188,	0.000012,	0.000004,	-429.722670
49,	0.000196,	0.000012,	0.000004,	-429.745453
50,	0.000004,	0.000020,	0.000004,	-429.745312
51,	0.000012,	0.000020,	0.000004,	-429.722442
52,	0.000020,	0.000020,	0.000004,	-429.676580
53,	0.000028,	0.000020,	0.000004,	-429.607380
54,	0.000036,	0.000020,	0.000004,	-429.514230
55,	0.000044,	0.000020,	0.000004,	-429.396164
56,	0.000052,	0.000020,	0.000004,	-429.251750
57,	0.000060,	0.000020,	0.000004,	-429.079055
58,	0.000068,	0.000020,	0.000004,	-428.875870
59,	0.000076,	0.000020,	0.000004,	-428.640744
60,	0.000084,	0.000020,	0.000004,	-428.376242
61,	0.000092,	0.000020,	0.000004,	-428.098053
62,	0.000100,	0.000020,	0.000004,	-427.859204
63,	0.000108,	0.000020,	0.000004,	-428.097918
64,	0.000116,	0.000020,	0.000004,	-428.376900
65,	0.000124,	0.000020,	0.000004,	-428.641604
66,	0.000132,	0.000020,	0.000004,	-428.876684
67,	0.000140,	0.000020,	0.000004,	-429.079755
68,	0.000148,	0.000020,	0.000004,	-429.252327
69,	0.000156,	0.000020,	0.000004,	-429.396628
70,	0.000164,	0.000020,	0.000004,	-429.514594
71,	0.000172,	0.000020,	0.000004,	-429.607653
72,	0.000180,	0.000020,	0.000004,	-429.676771
73,	0.000188,	0.000020,	0.000004,	-429.722554
74,	0.000196,	0.000020,	0.000004,	-429.745349
75,	0.000004,	0.000028,	0.000004,	-429.744923
76,	0.000012,	0.000028,	0.000004,	-429.721984
77,	0.000020,	0.000028,	0.000004,	-429.675965
78,	0.000028,	0.000028,	0.000004,	-429.606451
79,	0.000036,	0.000028,	0.000004,	-429.512677
80,	0.000044,	0.000028,	0.000004,	-429.393313
81,	0.000052,	0.000028,	0.000004,	-429.246088
