,x,y,z,scalar,1,1,1,0.5
0,	0.000004,	0.000004,	0.000004,	-442.762110
1,	0.000012,	0.000004,	0.000004,	-405.806058
2,	0.000020,	0.000004,	0.000004,	-405.711433
3,	0.000028,	0.000004,	0.000004,	-405.570932
4,	0.000036,	0.000004,	0.000004,	-405.385900
5,	0.000044,	0.000004,	0.000004,	-405.157570
6,	0.000052,	0.000004,	0.000004,	-404.886715
7,	0.000060,	0.000004,	0.000004,	-404.573439
8,	0.000068,	0.000004,	0.000004,	-404.217468
9,	0.000076,	0.000004,	0.000004,	-403.820112
10,	0.000084,	0.000004,	0.000004,	-403.391402
11,	0.000092,	0.000004,	0.000004,	-402.972386
12,	0.000100,	0.000004,	0.000004,	-402.699876
13,	0.000108,	0.000004,	0.000004,	-402.972386
14,	0.000116,	0.000004,	0.000004,	-403.391402
15,	0.000124,	0.000004,	0.000004,	-403.820112
16,	0.000132,	0.000004,	0.000004,	-404.217468
17,	0.000140,	0.000004,	0.000004,	-404.573439
18,	0.000148,	0.000004,	0.000004,	-404.886715
19,	0.000156,	0.000004,	0.000004,	-405.157570
20,	0.000164,	0.000004,	0.000004,	-405.385900
21,	0.000172,	0.000004,	0.000004,	-405.570932
22,	0.000180,	0.000004,	0.000004,	-405.711433
23,	0.000188,	0.000004,	0.000004,	-405.806058
24,	0.000196,	0.000004,	0.000004,	-405.853687
25,	0.000004,	0.000012,	0.000004,	-405.856257
26,	0.000012,	0.000012,	0.000004,	-405.808850
27,	0.000020,	0.000012,	0.000004,	-405.714705
28,	0.000028,	0.000012,	0.000004,	-405.575038
29,	0.000036,	0.000012,	0.000004,	-405.391416
30,	0.000044,	0.000012,	0.000004,	-405.165575
31,	0.000052,	0.000012,	0.000004,	-404.899400
32,	0.000060,	0.000012,	0.000004,	-404.595379
33,	0.000068,	0.000012,	0.000004,	-404.258093
34,	0.000076,	0.000012,	0.000004,	-403.897859
35,	0.000084,	0.000012,	0.000004,	-403.538440
36,	0.000092,	0.000012,	0.000004,	-403.231525
37,	0.000100,	0.000012,	0.000004,	-403.078096
38,	0.000108,	0.000012,	0.000004,	-403.231525
39,	0.000116,	0.000012,	0.000004,	-403.538440
40,	0.000124,	0.000012,	0.000004,	-403.897859
41,	0.000132,	0.000012,	0.000004,	-404.258093
42,	0.000140,	0.000012,	0.000004,	-404.595379
43,	0.000148,	0.000012,	0.000004,	-404.899400
44,	0.000156,	0.000012,	0.000004,	-405.165575
45,	0.000164,	0.000012,	0.000004,	-405.391416
46,	0.000172,	0.000012,	0.000004,	-405.575038
47,	0.000180,	0.000012,	0.000004,	-405.714705
48,	0.000188,	0.000012,	0.000004,	-405.808850
49,	0.000196,	0.000012,	0.000004,	-405.856257
50,	0.000004,	0.000020,	0.000004,	-405.858309
51,	0.000012,	0.000020,	0.000004,	-405.811024
52,	0.000020,	0.000020,	0.000004,	-405.717110
53,	0.000028,	0.000020,	0.000004,	-405.577755
54,	0.000036,	0.000020,	0.000004,	-405.394453
55,	0.000044,	0.000020,	0.000004,	-405.168770
56,	0.000052,	0.000020,	0.000004,	-404.902200
57,	0.000060,	0.000020,	0.000004,	-404.596360
58,	0.000068,	0.000020,	0.000004,	-404.253969
59,	0.000076,	0.000020,	0.000004,	-403.881649
60,	0.000084,	0.000020,	0.000004,	-403.496906
61,	0.000092,	0.000020,	0.000004,	-403.144997
62,	0.000100,	0.000020,	0.000004,	-402.939886
63,	0.000108,	0.000020,	0.000004,	-403.144997
64,	0.000116,	0.000020,	0.000004,	-403.496906
65,	0.000124,	0.000020,	0.000004,	-403.881649
66,	0.000132,	0.000020,	0.000004,	-404.253969
67,	0.000140,	0.000020,	0.000004,	-404.596360
68,	0.000148,	0.000020,	0.000004,	-404.902200
69,	0.000156,	0.000020,	0.000004,	-405.168770
70,	0.000164,	0.000020,	0.000004,	-405.394453
71,	0.000172,	0.000020,	0.000004,	-405.577755
72,	0.000180,	0.000020,	0.000004,	-405.717110
73,	0.000188,	0.000020,	0.000004,	-405.811024
74,	0.000196,	0.000020,	0.000004,	-405.858309
75,	0.000004,	0.000028,	0.000004,	-405.859728
76,	0.000012,	0.000028,	0.000004,	-405.812467
77,	0.000020,	0.000028,	0.000004,	-405.718556
78,	0.000028,	0.000028,	0.000004,	-405.579051
79,	0.000036,	0.000028,	0.000004,	-405.395143
80,	0.000044,	0.000028,	0.000004,	-405.167691
81,	0.000052,	0.000028,	0.000004,	-404.896593
