,x,y,z,scalar,1,1,1,0.5
0,	0.000002,	0.000002,	0.000002,	-427.859250
1,	0.000006,	0.000002,	0.000002,	-427.840830
2,	0.000010,	0.000002,	0.000002,	-427.803750
3,	0.000014,	0.000002,	0.000002,	-427.747644
4,	0.000018,	0.000002,	0.000002,	-427.671899
5,	0.000022,	0.000002,	0.000002,	-427.575565
6,	0.000026,	0.000002,	0.000002,	-427.457247
7,	0.000030,	0.000002,	0.000002,	-427.314978
8,	0.000034,	0.000002,	0.000002,	-427.146263
9,	0.000038,	0.000002,	0.000002,	-426.948873
10,	0.000042,	0.000002,	0.000002,	-426.724657
11,	0.000046,	0.000002,	0.000002,	-426.493575
12,	0.000050,	0.000002,	0.000002,	-426.337533
13,	0.000054,	0.000002,	0.000002,	-426.491391
14,	0.000058,	0.000002,	0.000002,	-426.722273
15,	0.000062,	0.000002,	0.000002,	-426.946822
16,	0.000066,	0.000002,	0.000002,	-427.144580
17,	0.000070,	0.000002,	0.000002,	-427.313609
18,	0.000074,	0.000002,	0.000002,	-427.456136
19,	0.000078,	0.000002,	0.000002,	-427.574674
20,	0.000082,	0.000002,	0.000002,	-427.671199
21,	0.000086,	0.000002,	0.000002,	-427.747117
22,	0.000090,	0.000002,	0.000002,	-427.803382
23,	0.000094,	0.000002,	0.000002,	-427.840612
24,	0.000098,	0.000002,	0.000002,	-427.859178
25,	0.000002,	0.000006,	0.000002,	-427.860810
26,	0.000006,	0.000006,	0.000002,	-427.842549
27,	0.000010,	0.000006,	0.000002,	-427.805818
28,	0.000014,	0.000006,	0.000002,	-427.750313
29,	0.000018,	0.000006,	0.000002,	-427.675532
30,	0.000022,	0.000006,	0.000002,	-427.580735
31,	0.000026,	0.000006,	0.000002,	-427.464895
32,	0.000030,	0.000006,	0.000002,	-427.326711
33,	0.000034,	0.000006,	0.000002,	-427.164796
34,	0.000038,	0.000006,	0.000002,	-426.978432
35,	0.000042,	0.000006,	0.000002,	-426.770142
36,	0.000046,	0.000006,	0.000002,	-426.554458
37,	0.000050,	0.000006,	0.000002,	-426.392309
38,	0.000054,	0.000006,	0.000002,	-426.549327
39,	0.000058,	0.000006,	0.000002,	-426.766363
40,	0.000062,	0.000006,	0.000002,	-426.975856
41,	0.000066,	0.000006,	0.000002,	-427.162952
42,	0.000070,	0.000006,	0.000002,	-427.325326
43,	0.000074,	0.000006,	0.000002,	-427.463822
44,	0.000078,	0.000006,	0.000002,	-427.579897
45,	0.000082,	0.000006,	0.000002,	-427.674885
46,	0.000086,	0.000006,	0.000002,	-427.749829
47,	0.000090,	0.000006,	0.000002,	-427.805482
48,	0.000094,	0.000006,	0.000002,	-427.842351
49,	0.000098,	0.000006,	0.000002,	-427.860745
50,	0.000002,	0.000010,	0.000002,	-427.861744
51,	0.000006,	0.000010,	0.000002,	-427.843544
52,	0.000010,	0.000010,	0.000002,	-427.806942
53,	0.000014,	0.000010,	0.000002,	-427.751633
54,	0.000018,	0.000010,	0.000002,	-427.677104
55,	0.000022,	0.000010,	0.000002,	-427.582568
56,	0.000026,	0.000010,	0.000002,	-427.466852
57,	0.000030,	0.000010,	0.000002,	-427.328194
58,	0.000034,	0.000010,	0.000002,	-427.163768
59,	0.000038,	0.000010,	0.000002,	-426.968294
60,	0.000042,	0.000010,	0.000002,	-426.729473
61,	0.000046,	0.000010,	0.000002,	-426.412600
62,	0.000050,	0.000010,	0.000002,	-425.906281
63,	0.000054,	0.000010,	0.000002,	-426.395241
64,	0.000058,	0.000010,	0.000002,	-426.723110
65,	0.000062,	0.000010,	0.000002,	-426.965094
66,	0.000066,	0.000010,	0.000002,	-427.161784
