"Biomass" "nparticle" "Height" "Roughness"
2.4005974e-16 2.118 7.75740300000001e-10 -1.20599885798901e-10
2.69020646e-16 2.284 6.67063149999999e-10 -6.34483575841252e-11
2.3765858e-16 2.0808 6.67160849999999e-10 5.78771340174304e-11
2.29233114e-16 2.0376 6.78337700000001e-10 -8.69360942157603e-11
3.343439e-16 2.8172 7.1384215e-10 -1.89573157157189e-11
2.5531506e-16 2.204 6.586228e-10 -9.84312937312242e-12
3.0913665e-16 2.6028 6.9269e-10 -2.72316852915913e-11
2.86854786e-16 2.4704 6.555455e-10 -9.34861302405308e-11
3.02895206e-16 2.5652 6.51162599999999e-10 -3.17992144855341e-11
1.8337042e-16 1.6288 6.17408449999999e-10 1.29691482691363e-11
2.035071e-16 1.7984 6.361401e-10 -1.23262614795224e-11
3.6333529e-16 3.0792 7.323325e-10 -5.98844177418888e-11
2.56199312e-16 2.2212 7.185977e-10 -8.52411578459233e-11
2.69526414e-16 2.3156 6.898797e-10 -5.27192518836974e-11
3.32447746e-16 2.8212 7.58285900000001e-10 -1.48320921088395e-11
3.43551124e-16 2.9204 7.0912015e-10 -4.59273234306184e-11
2.33331384e-16 2.0688 7.2600295e-10 1.73074222847005e-11
3.13912132e-16 2.6864 7.0697635e-10 -1.77667488721366e-12
3.58091198e-16 3.0288 7.68151e-10 -1.60283479845862e-11
3.0159203e-16 2.5344 6.58862899999999e-10 3.75182929233133e-12
2.56236458e-16 2.2088 6.095922e-10 4.49498116850848e-11
2.2959914e-16 2.0068 6.63416549999999e-10 -1.46038684671271e-11
2.791063108e-16 2.3756 7.0238195e-10 -1.95312192244983e-11
3.29351006e-16 2.8144 7.30908049999999e-10 -8.61530295626415e-11
2.90917096e-16 2.5008 7.0695725e-10 -3.94635141633012e-11
2.66645648e-16 2.2832 6.6975975e-10 -1.18692328977031e-11
2.7899915e-16 2.3468 7.132561e-10 -2.14567599894038e-11
2.22577284e-16 1.9624 7.3836995e-10 4.12719035804617e-12
3.48411886e-16 2.9504 7.17911350000001e-10 -9.60504103275588e-12
2.55627894e-16 2.1988 6.39898049999999e-10 -6.43021834097415e-12
1.66119212e-16 1.482 6.380806e-10 -2.62994361143009e-11
2.15677076e-16 1.9128 6.42620350000002e-10 8.92895800299388e-12
2.20938574e-16 1.966 6.50353650000002e-10 1.44035250508427e-11
2.11083036e-16 1.8612 6.39749000000001e-10 -6.40380584223765e-11
2.79629082e-16 2.3816 6.8660665e-10 -6.7092122402927e-12
2.4032846e-16 2.078 5.99879350000001e-10 -7.73571258610841e-11
2.45270374e-16 2.1148 5.3604785e-10 -2.09071993971389e-11
2.373801456e-16 2.0388 6.09640800000001e-10 -7.20338634677208e-11
2.6015316e-16 2.2548 6.32690500000001e-10 -6.42731002077848e-11
2.0975177e-16 1.7752 5.210708e-10 -2.83284161338604e-11
2.94890998e-16 2.5428 5.91593249999999e-10 -6.35353078980713e-11
2.31507676e-16 1.9948 5.03498499999999e-10 -4.74868050417766e-11
2.6130007e-16 2.2612 5.4438705e-10 -5.71821712532528e-11
2.47414774e-16 2.1184 5.8616745e-10 -6.07875620084963e-11
2.57758092e-16 2.2024 5.60164350000001e-10 -6.94624587913675e-11
2.2888608e-16 1.9604 5.3195225e-10 -6.74813191092517e-11
2.3993535e-16 2.0724 5.34245649999999e-10 -6.87245600772882e-11
2.69925766e-16 2.338 6.09024000000001e-10 -6.28593254291874e-11
2.36384654e-16 2.0504 5.67087599999999e-10 -1.01729118016081e-10
3.12113884e-16 2.7168 5.9940905e-10 -1.07223190282632e-10
1.96337028e-16 1.6548 5.6624585e-10 -1.23628626447212e-10
2.37803402e-16 2.026 5.527198e-10 -6.54132340652327e-11
2.52450004e-16 2.1848 6.18861750000001e-10 -8.08990269297817e-11
2.8068661e-16 2.4076 6.29502350000001e-10 -5.29277451194191e-11
2.82450776e-16 2.4492 5.7595015e-10 -9.88411052384448e-11
2.16437318e-16 1.8656 5.67977100000001e-10 -1.12141893728157e-10
3.00415134e-16 2.5828 6.033353e-10 1.59632532652782e-11
2.03419492e-16 1.7148 4.7099185e-10 -9.47480119431126e-11
2.12040124e-16 1.826 5.152531e-10 -9.96357223938528e-11
2.11488728e-16 1.8184 5.392142e-10 -5.60873388496854e-11
2.27442342e-16 1.964 6.10064400000001e-10 -3.18965597978735e-11
2.24886334e-16 1.922 5.5971045e-10 -1.02912306727379e-10
2.35158912e-16 2.0504 6.0433295e-10 -7.04469352955974e-11
2.26422292e-16 1.9544 5.66206799999999e-10 -7.15925767936841e-11
2.60797816e-16 2.2348 5.67033800000001e-10 -9.01188259909186e-11
2.50192012e-16 2.1632 5.4639105e-10 -2.86929599689703e-11
2.89254872e-16 2.5008 5.675402e-10 -1.14613780401581e-10
2.57456256e-16 2.2424 6.379242e-10 -4.92907300132808e-11
2.16415444e-16 1.8572 5.98614049999999e-10 -6.79971946605716e-11
2.67173762e-16 2.2992 6.32121150000002e-10 -4.64087023717993e-11
2.05748042e-16 1.7552 4.76922799999998e-10 -2.77400659986399e-11
2.31423916e-16 1.992 5.66472350000001e-10 -3.73415961939362e-11
2.03660508e-16 1.7348 5.38564200000002e-10 -4.18684434878427e-11
1.95739056e-16 1.64 5.16756799999999e-10 -6.7129468974433e-12
2.90666344e-16 2.5084 5.79597249999999e-10 -7.32771555340016e-11
2.1909032e-16 1.8776 5.407998e-10 -6.51175631284656e-11
2.67812688e-16 2.3244 6.35870499999999e-10 -4.55586477769499e-11
2.4769522e-16 2.1012 6.4258335e-10 -9.14470215487644e-11
2.6252494e-16 2.2952 6.3079725e-10 -7.1373398078126e-11
1.54991626e-16 1.368 4.63882750000002e-10 -1.1290236041327e-10
1.72973846e-16 1.4844 5.103431e-10 -9.59872161977657e-11
3.1710727e-16 2.7832 6.6848055e-10 -2.90742657961131e-11
2.19906512e-16 1.9128 5.6510175e-10 -8.92788040301016e-11
2.31852288e-16 1.9776 5.5825375e-10 -9.07155787009918e-11
2.89317648e-16 2.4908 5.74460699999999e-10 -1.21709376707045e-10
2.99421686e-16 2.5648 6.88306e-10 -1.70467735334315e-10
1.99471868e-16 1.7048 5.53637550000001e-10 -1.09490590740393e-10
2.72591862e-16 2.3644 6.1711785e-10 -1.18038421027195e-10
3.1230026e-16 2.7272 5.86323200000001e-10 -2.85186112043525e-11
2.61004044e-16 2.2648 6.58001650000001e-10 -1.58395523135262e-10
2.19812274e-16 1.87 6.2193975e-10 -8.7766266404672e-11
1.9585068e-16 1.6596 5.42316800000002e-10 -9.02595494399681e-11
2.4064822e-16 2.0592 5.5422995e-10 -1.0761523966525e-10
2.86444582e-16 2.4748 6.28823800000001e-10 -5.2007087342123e-11
2.51383782e-16 2.1832 5.9118295e-10 -5.23346161419203e-11
2.2916235e-16 1.9692 5.363927e-10 -1.08179454306573e-10
2.408748e-16 2.0968 5.816052e-10 -1.48449584691297e-10
1.90114536e-16 1.62 4.77016800000001e-10 -7.94779366248444e-11
3.0354639e-16 2.6344 6.41107199999999e-10 -1.05070816320977e-10
2.19648482e-16 1.9004 6.7016015e-10 -4.71779202296928e-11
1.3970344e-16 1.2648 4.60242100000001e-10 -1.02470455885848e-10
1.83953306e-16 1.578 5.47351049999999e-10 -1.1294977135479e-10
1.88310906e-16 1.5976 4.96980949999999e-10 -9.57074414639767e-11
1.7962888e-16 1.528 5.229381e-10 -3.63616818542073e-11
2.40939958e-16 2.09 5.39596e-10 -1.25473928423821e-10
4.68218982e-16 4.044 7.860959e-10 -1.56777803205486e-11
4.78377568e-16 4.164 8.082027e-10 -3.02708546253713e-11
4.623929224e-16 4.0132 7.11517050000001e-10 -1.47493977422463e-11
5.08750756e-16 4.4068 7.85342850000001e-10 -5.78257971338373e-11
4.05970384e-16 3.556 7.26754e-10 -8.24252476629264e-11
5.80813214e-16 4.9844 8.32523350000001e-10 -2.76326807554824e-11
4.50225132e-16 3.9272 7.442225e-10 -6.04869575229854e-11
5.11734786e-16 4.4064 8.37527000000001e-10 -3.11698383659272e-11
4.82404414e-16 4.1628 8.0807915e-10 -6.52090612117718e-11
5.03860804e-16 4.3648 7.92773249999999e-10 -3.88052248022241e-11
4.45147812e-16 3.8608 7.30030750000001e-10 -6.05545764153886e-13
4.67856394e-16 4.0452 7.6642315e-10 4.67868446733804e-13
5.28532026e-16 4.586 7.98217349999999e-10 -5.05206959314525e-11
4.60189342e-16 3.9916 7.50903499999999e-10 -6.32266419204113e-11
6.15466264e-16 5.3192 9.02862350000001e-10 -3.41374394430207e-11
3.7906032e-16 3.2868 6.6846805e-10 -5.82439049548771e-11
4.62890042e-16 4.0224 8.28816149999999e-10 -7.23608004425548e-12
4.92581592e-16 4.242 7.349875e-10 -1.00358553907117e-10
5.51144342e-16 4.7476 8.37545400000001e-10 8.15476797027869e-12
5.54955376e-16 4.754 8.505863e-10 -5.99589263000997e-11
4.19607244e-16 3.654 7.30702550000001e-10 1.58901393108146e-11
5.92159996e-16 5.0564 8.4731245e-10 -1.10726829026356e-10
3.9300726e-16 3.42 7.42016800000001e-10 1.90033835096369e-11
4.10421178e-16 3.5744 7.42761300000001e-10 -2.06527693897539e-12
4.09742456e-16 3.5684 7.273431e-10 2.46545597464535e-11
4.41954486e-16 3.8808 7.2941525e-10 -2.96401391662545e-11
4.37008404e-16 3.8164 7.78652750000001e-10 -7.35178955761031e-13
4.5704124e-16 3.9664 7.26125599999999e-10 -8.08162737347119e-11
4.40105306e-16 3.8352 7.57801550000001e-10 -8.52809771484622e-11
5.098970224e-16 4.4712 8.12486149999999e-10 -3.00604478725834e-11
4.881784e-16 4.23 8.0371805e-10 -5.44862735743133e-11
5.6862577e-16 4.9556 8.1877605e-10 4.66117882706464e-11
5.03904598e-16 4.36 7.6626765e-10 -2.62634677387144e-11
4.2010021e-16 3.6732 7.03762400000001e-10 -7.23856779621572e-11
5.22958714e-16 4.528 7.56382199999999e-10 -2.76237760742285e-11
3.9854985e-16 3.4604 7.276136e-10 -3.50773418365407e-11
4.5004457e-16 3.948 7.172785e-10 -2.99601313880538e-11
3.94168812e-16 3.462 7.255871e-10 -1.05011631518387e-10
3.7762852e-16 3.2976 7.53012749999999e-10 -5.21064043489196e-11
5.71247572e-16 4.948 8.2206795e-10 -1.43150645300432e-11
4.24992488e-16 3.7136 7.409192e-10 -5.66730437669663e-11
5.24359648e-16 4.5236 7.43910400000002e-10 -2.12637480305812e-11
4.83314626e-16 4.1832 7.21760899999999e-10 -5.07673283019235e-11
5.14306486e-16 4.4504 7.72127650000002e-10 -8.23102471623957e-11
2.959195e-16 2.536 6.58229799999999e-10 -7.0962641314016e-12
3.31930486e-16 2.8996 7.24088049999998e-10 -2.31567534483108e-11
6.25936712e-16 5.3968 8.40293950000001e-10 -1.36199963387568e-10
4.26186534e-16 3.6904 7.30772699999999e-10 -2.66254286408404e-11
4.5071169e-16 3.9284 7.593805e-10 -6.72251902827388e-11
5.69385056e-16 4.8948 8.4560825e-10 -2.32819750681563e-11
5.90074406e-16 5.0768 8.19107800000001e-10 4.89509951164428e-11
3.849797e-16 3.382 6.31208e-10 -4.69423132136683e-11
5.35111854e-16 4.6008 7.989997e-10 -2.43953987985322e-11
6.15889338e-16 5.3188 8.53412199999999e-10 -1.12584869763846e-10
5.10648552e-16 4.3892 7.61170150000001e-10 -6.59276330638812e-11
4.26167792e-16 3.7432 7.0648845e-10 -7.71752361421525e-11
3.7754568e-16 3.3192 7.14658099999998e-10 5.51462687262899e-11
4.68961584e-16 4.1004 8.11849950000001e-10 -9.19634011423691e-12
5.63146866e-16 4.8348 8.21796e-10 -6.31486659183405e-11
4.90792192e-16 4.2076 7.8094815e-10 -3.38166835913678e-11
4.45229046e-16 3.9372 7.512288e-10 -7.80639952622351e-11
4.69625758e-16 4.0888 8.127782e-10 1.1825942171991e-11
3.66992718e-16 3.2272 7.48333900000001e-10 1.64217655454217e-11
5.97917676e-16 5.1368 8.558375e-10 -8.03669528405973e-11
4.26173942e-16 3.7508 7.0395985e-10 -8.46258098183312e-11
2.65261894e-16 2.268 6.08798900000001e-10 -6.38185133391707e-11
3.54507994e-16 3.0868 6.80694e-10 -3.7693311911496e-13
3.62225682e-16 3.1688 6.3638145e-10 -1.76929927501936e-11
3.44995346e-16 3.0244 6.6654235e-10 -1.76560499621165e-11
4.6875493e-16 4.052 7.74871650000001e-10 -2.1331101699894e-11
4.03433528e-16 3.5128 6.18086e-10 -1.50790216768524e-10
4.1275801e-16 3.5764 6.3489505e-10 -1.10980077018518e-10
3.98279432e-16 3.4304 6.88554399999999e-10 -8.54129765128102e-11
4.40025006e-16 3.7844 6.95830799999999e-10 -7.03532989425304e-11
3.47665022e-16 3.0096 6.90274400000001e-10 -3.01523205984737e-11
5.05927154e-16 4.3192 7.71710699999998e-10 -1.50973150298042e-10
3.874378e-16 3.3656 6.88076650000001e-10 -3.57863323134129e-11
4.43312478e-16 3.8052 7.08764849999999e-10 -9.51602973320234e-11
4.15773262e-16 3.6164 7.11297100000001e-10 -4.62412045816991e-11
4.3558656e-16 3.7436 6.168921e-10 -7.42349546982528e-11
3.83092646e-16 3.3148 6.80263049999999e-10 -1.17084264053549e-10
4.0353935e-16 3.4724 6.84136500000001e-10 -1.29994748722983e-10
4.5771782e-16 3.92 6.982766e-10 -6.29045412164173e-11
3.95913084e-16 3.436 6.72474300000001e-10 -8.88503358668635e-11
5.3667614e-16 4.5928 7.5935105e-10 -3.249240149157e-11
3.23674754e-16 2.8624 6.5967635e-10 -6.63039783588719e-11
3.98452418e-16 3.476 6.19536700000001e-10 -1.10665115465122e-10
4.24794294e-16 3.6676 7.17374799999999e-10 -8.39516234893063e-11
4.78484992e-16 4.0932 7.15289799999999e-10 -1.07203972159286e-10
4.82181926e-16 4.1384 7.060964e-10 -6.74698727343021e-11
3.59821478e-16 3.0652 6.168515e-10 -1.06185374523738e-10
5.1617222e-16 4.4276 7.74568250000001e-10 -6.48139222474633e-11
3.35865708e-16 2.9256 6.19262449999999e-10 -7.14625789795742e-11
3.5105575e-16 3.01 6.2904285e-10 -1.47629605360411e-10
3.5109024e-16 3.0172 6.324677e-10 -3.11873236606409e-11
3.800661e-16 3.268 6.196606e-10 -1.09004774508807e-10
3.75809098e-16 3.248 6.55647999999999e-10 -6.80651724876332e-11
3.92363044e-16 3.3964 6.7517345e-10 -6.51990487998602e-11
3.78366862e-16 3.218 6.72943299999999e-10 -1.35200972334738e-10
4.409922096e-16 3.7396 7.07951800000001e-10 -9.10905606979248e-11
4.20900008e-16 3.6104 6.72169649999999e-10 -8.77692608173306e-11
4.94467822e-16 4.2004 7.59301300000001e-10 -1.7668804416976e-10
4.36120338e-16 3.73 6.738255e-10 -8.60612079451086e-11
3.60769964e-16 3.1 6.134751e-10 -6.89137860538992e-11
4.52592502e-16 3.8756 7.2771185e-10 -1.07531741064661e-10
3.41658596e-16 2.954 5.6701445e-10 -1.45218165497647e-10
3.87301436e-16 3.3564 7.04311249999998e-10 -4.57758291847179e-11
3.37290764e-16 2.9416 6.14984249999999e-10 -9.81605992537735e-11
3.22342886e-16 2.8188 5.76078550000001e-10 -9.02745814918712e-11
4.96362434e-16 4.2248 7.39874400000001e-10 -1.06083398998307e-10
3.64896512e-16 3.1724 6.45938799999999e-10 -4.52374091935867e-11
4.53896866e-16 3.9032 7.498014e-10 -1.27964934057965e-10
4.16977224e-16 3.6328 6.828634e-10 -1.06927267596246e-10
4.45527536e-16 3.8168 6.9008795e-10 -4.86470590583855e-11
2.50110246e-16 2.1904 5.45652700000001e-10 -8.13134952812631e-11
2.8166347e-16 2.4824 5.63549800000001e-10 -7.94766087721509e-11
5.46416198e-16 4.6284 7.8877625e-10 -3.34649767990935e-11
3.64990676e-16 3.1476 6.38628750000001e-10 -7.7435405120502e-11
3.87528256e-16 3.3668 6.5982605e-10 -7.8772735722782e-11
4.95644526e-16 4.2072 7.22043850000001e-10 -7.63577429789633e-11
5.1420305e-16 4.394 7.3977285e-10 -1.39841090469099e-10
3.2839372e-16 2.8528 6.59850949999999e-10 -5.83633941537154e-11
4.64497136e-16 3.9712 7.1057795e-10 -6.29115604287593e-11
5.37064856e-16 4.5656 8.16784150000001e-10 -5.49322912538003e-11
4.41916454e-16 3.8272 7.29353049999999e-10 -1.20026339870064e-10
3.65588486e-16 3.1596 6.51606349999999e-10 -9.89237537645058e-11
3.22163164e-16 2.8244 6.0307205e-10 -1.24031539246746e-10
4.04224592e-16 3.4964 6.21304049999999e-10 -8.29420224684779e-11
4.89449126e-16 4.1672 7.42997999999999e-10 -4.66315762500639e-11
4.2356148e-16 3.652 6.7756475e-10 -1.02249267111065e-10
3.82842602e-16 3.264 6.81073350000001e-10 -1.07462980283632e-10
4.0452557e-16 3.5184 6.32796849999999e-10 -1.19345841347405e-10
3.13595358e-16 2.7152 6.36822499999999e-10 -1.33339180940931e-10
5.2071618e-16 4.488 7.412507e-10 -5.16429571782946e-11
3.65417974e-16 3.128 6.72717599999999e-10 -6.87123736653145e-11
2.22903242e-16 1.9408 5.655276e-10 -2.98384516205998e-11
3.02357936e-16 2.6448 6.09393949999999e-10 -5.56695249157393e-11
3.0789318e-16 2.6852 6.45019549999999e-10 -1.18166390333984e-10
2.92847292e-16 2.5884 6.01802850000001e-10 -6.66193259895431e-11
4.02882076e-16 3.5044 6.7948365e-10 -5.84286503486751e-11
7.8466475e-16 6.764 8.75267e-10 -1.02219866941674e-11
8.04439264e-16 6.9748 9.478127e-10 3.00467099126745e-11
7.741324212e-16 6.6652 8.9674995e-10 3.48034073006766e-11
8.59476852e-16 7.4964 9.28930799999999e-10 -4.14705190850184e-11
6.72238844e-16 5.822 7.56230399999998e-10 -2.01872278174901e-11
9.958973e-16 8.6988 9.932345e-10 7.78040244045081e-11
7.53239308e-16 6.4904 8.56334249999999e-10 -8.84977586224442e-11
8.67687998e-16 7.5124 9.617126e-10 -5.59756879467537e-12
8.08195236e-16 7.01 8.7114775e-10 -4.53553052991479e-11
8.5024541e-16 7.4084 9.420211e-10 -1.33410623096242e-11
7.4487929e-16 6.4424 8.40753750000001e-10 -1.07407553222495e-11
7.8604177e-16 6.7956 8.9769365e-10 1.43426818779676e-11
8.95293116e-16 7.7568 9.254106e-10 3.5685065180655e-11
7.67776914e-16 6.588 8.657566e-10 1.13942480962694e-11
1.05731908e-15 9.0864 9.674981e-10 -6.80209015065702e-11
6.23391092e-16 5.328 8.00423e-10 -6.83459712738322e-11
7.74015254e-16 6.662 8.34801049999999e-10 -1.96274108171597e-11
8.26080314e-16 7.218 8.72154200000001e-10 -3.77865526855577e-11
9.3791337e-16 8.1652 1.0074884e-09 -6.36809040985376e-11
9.46329392e-16 8.2308 9.881334e-10 -1.02239357445977e-10
6.96352074e-16 6.0484 8.68863699999999e-10 -5.26671523014891e-11
1.016667376e-15 8.8152 9.94613799999999e-10 -1.07753549822634e-11
6.47629696e-16 5.6164 8.50768e-10 -2.10044610083736e-11
6.76496276e-16 5.8648 8.153958e-10 -2.22152684049316e-11
6.7873394e-16 5.8476 8.456035e-10 -7.63056872514733e-11
7.3858545e-16 6.3376 8.78291149999999e-10 -2.79528937517005e-11
7.30234838e-16 6.2984 8.3805095e-10 -4.86074638216301e-11
7.58567252e-16 6.5304 8.836582e-10 2.02014778771488e-12
7.34247082e-16 6.3824 8.741728e-10 -1.67167297649466e-11
8.61579234e-16 7.502 8.50573699999999e-10 -2.97606574634012e-11
8.18003016e-16 7.088 9.47149350000001e-10 3.03821046145265e-11
9.71862816e-16 8.4088 1.0007466e-09 1.53309053597629e-11
8.52197072e-16 7.3876 9.41763e-10 1.84790713612907e-11
6.99553944e-16 6.0044 8.926288e-10 -4.84743232008025e-12
8.84123564e-16 7.72 9.274674e-10 -4.01770254165058e-11
6.61644812e-16 5.688 8.673718e-10 1.3316764212781e-12
7.53146338e-16 6.4728 8.4185795e-10 -5.96040175287464e-11
6.50767812e-16 5.584 8.52588100000001e-10 -7.31249685746205e-11
6.21031338e-16 5.366 7.9467025e-10 -6.74780781947626e-11
9.73805016e-16 8.4688 9.67894049999999e-10 1.15175356122676e-11
7.08042442e-16 6.064 8.25684300000001e-10 -7.12723530441794e-11
8.86735054e-16 7.7028 9.16284599999997e-10 -4.22162250343557e-11
8.11786348e-16 7.0324 9.161246e-10 1.62606623692426e-11
8.71404366e-16 7.534 9.10246049999998e-10 -3.10722868895265e-11
4.77154952e-16 4.1636 7.524831e-10 -6.42989038010394e-11
5.38649724e-16 4.6596 7.0692075e-10 -2.35055814540568e-12
1.07809334e-15 9.3 9.56242100000001e-10 -1.16223190610435e-11
7.04252398e-16 6.0744 8.36655199999998e-10 -5.42607529988653e-12
7.52108064e-16 6.4896 8.4455465e-10 -6.68545236694339e-12
9.75188542e-16 8.5084 9.89707499999999e-10 -2.92694985763026e-11
1.01230308e-15 8.7724 9.845394e-10 3.52455599387669e-11
6.31085304e-16 5.406 7.515854e-10 -1.76006939987043e-11
9.10575752e-16 7.9156 9.406018e-10 -2.95931327062658e-11
1.058014204e-15 9.1564 9.305393e-10 -2.51840560266949e-11
8.63886804e-16 7.4832 8.89442449999999e-10 9.91322785155824e-12
7.08233874e-16 6.088 8.014625e-10 -5.4585756362754e-11
6.20968228e-16 5.3296 8.05941650000001e-10 -2.31525722739717e-11
7.86701108e-16 6.758 8.77996350000002e-10 -2.7180308718386e-11
9.60374084e-16 8.366 9.426108e-10 -5.54493816451095e-11
8.24531766e-16 7.1804 9.27341200000001e-10 -4.71944747983248e-12
7.43966126e-16 6.4064 8.166497e-10 -3.40632001907455e-11
7.85217454e-16 6.7612 8.49971750000001e-10 1.06023968742885e-11
6.05443722e-16 5.2108 7.751669e-10 6.42278102917775e-15
1.024129418e-15 8.8776 9.92189450000001e-10 -3.75178103365539e-11
7.06057736e-16 6.1108 8.19880350000001e-10 -4.79320109731583e-11
4.22359772e-16 3.7004 6.880206e-10 -5.99061517847907e-11
5.82299322e-16 5.0128 7.84619750000002e-10 -4.55089274754005e-11
5.892564272e-16 5.0768 7.28089650000001e-10 1.93396332151532e-11
5.59779534e-16 4.7932 7.01461449999999e-10 -1.17589703110445e-11
7.800448196e-16 6.7712 8.59488599999999e-10 -4.733924390973e-11
6.74072142e-16 5.8864 8.09736750000001e-10 -7.83210853564198e-11
6.9292691e-16 5.9416 7.8766375e-10 -4.51468632849488e-11
6.643738948e-16 5.8532 8.193317e-10 -1.36827972754611e-10
7.41644328e-16 6.342 8.51736250000001e-10 -1.11513556217517e-10
5.74543624e-16 5.0036 8.11003000000001e-10 -8.16207212820692e-11
8.66284744e-16 7.3612 9.18297550000002e-10 -1.0924953947696e-10
6.47536714e-16 5.6204 7.868459e-10 -8.26800122205744e-11
7.50632094e-16 6.4836 8.8008245e-10 -7.43758798350328e-11
6.9321051e-16 6.0268 8.59347099999999e-10 -8.23818548942318e-11
7.33067116e-16 6.3248 8.58978300000001e-10 -7.27307357426023e-11
6.40472506e-16 5.586 7.95260049999999e-10 -1.02410941485166e-10
6.76573136e-16 5.9 8.230121e-10 -9.41668909477245e-11
7.73677292e-16 6.6668 8.64185400000001e-10 -1.32179958669301e-10
6.56685908e-16 5.746 7.82383799999999e-10 -1.38523660173378e-10
9.20151462e-16 7.8868 9.98663499999998e-10 -4.45013191329883e-11
5.30204698e-16 4.6488 7.4628145e-10 -8.2015182753831e-11
6.63944672e-16 5.794 8.434437e-10 -1.03833351295014e-10
7.08681212e-16 6.0696 8.2139575e-10 -7.19127974290959e-11
8.11771892e-16 6.9692 8.44491649999999e-10 -1.00261374930263e-10
8.20424606e-16 6.998 8.84662799999999e-10 -7.82056881663944e-11
5.95297944e-16 5.2256 7.455943e-10 -6.01103528246754e-11
8.84706711999999e-16 7.5892 9.23182000000001e-10 -1.35430546411015e-10
5.51625562e-16 4.854 6.99379799999999e-10 -6.82800018203924e-11
5.74876402e-16 5.0336 7.98606399999999e-10 -6.81042645924106e-11
5.79472398e-16 5.1016 7.83429500000001e-10 -5.30686862025365e-11
6.34887694e-16 5.5472 7.7614715e-10 -9.08265955981573e-11
6.27567788e-16 5.4748 8.2009925e-10 -8.04338550385828e-11
6.46258484e-16 5.6764 7.85256450000001e-10 -1.2433558994352e-10
6.29420276e-16 5.5068 7.9814005e-10 -5.93872240132464e-11
7.4391555e-16 6.3544 9.15859749999999e-10 -4.82992322387518e-11
7.01034428e-16 6.088 8.24776149999999e-10 -9.30604771332461e-11
8.44404434000001e-16 7.2204 9.18334950000001e-10 -1.14808627735857e-10
7.35429666e-16 6.3268 8.45723849999999e-10 -9.63959531426418e-11
5.9948556e-16 5.264 7.4604455e-10 -1.55479851460885e-10
7.62527286e-16 6.5416 8.16705949999999e-10 -5.67331076613546e-11
5.66699964e-16 4.9772 7.51958200000001e-10 -8.24918472792908e-11
6.47750776e-16 5.646 8.51472850000001e-10 -1.04189843771011e-10
5.54184562e-16 4.8788 7.1952195e-10 -7.82764969065594e-11
5.2877392e-16 4.6264 7.0146255e-10 -6.85356353044767e-11
8.43515174e-16 7.2196 9.1485965e-10 -1.09355073506953e-10
6.07875876e-16 5.3184 7.6381645e-10 -7.14594935672065e-11
7.64713332e-16 6.5832 9.11457700000002e-10 -6.72768744974874e-11
6.97724378e-16 6.0228 8.3729455e-10 -1.27724000889353e-10
7.52695506000001e-16 6.5188 8.67197850000001e-10 -6.0294946476501e-11
4.02625132e-16 3.4928 6.28356199999998e-10 -6.98611451421513e-11
4.54699988e-16 3.9236 6.7994885e-10 -6.5403731177891e-11
9.3993964e-16 8.0124 1.00883925e-09 -4.56569056450535e-11
5.99203746e-16 5.2996 7.82704900000001e-10 -1.21197061031757e-10
6.44781064e-16 5.612 7.64946949999999e-10 -1.03298422801343e-10
8.4812059e-16 7.2388 9.17158450000001e-10 -6.70590523443378e-11
8.80310934e-16 7.5188 9.59310649999999e-10 -1.1037102983398e-10
5.34925272e-16 4.6908 7.6783405e-10 -1.38316864812604e-10
7.88414578e-16 6.7768 8.674437e-10 -8.22583079374757e-11
9.20584886e-16 7.86360000000001 9.15881849999999e-10 -6.43500196831243e-11
7.46274432e-16 6.4152 8.65827150000001e-10 -8.33695860038761e-11
6.06499534e-16 5.3184 8.12509800000002e-10 -5.03388302474834e-11
5.29486426e-16 4.6132 7.18333449999999e-10 -7.3684906319156e-11
6.76429048e-16 5.9052 8.27135949999999e-10 -7.43056273174521e-11
8.31888138e-16 7.148 9.03499100000001e-10 -5.65000648738703e-11
7.08286514e-16 6.1024 8.309997e-10 -8.93763927763478e-11
6.39568034e-16 5.5632 7.67580799999999e-10 -4.72428000171774e-11
6.71963642e-16 5.8868 8.290229e-10 -9.8627539746981e-11
5.17229962e-16 4.4752 7.79295099999999e-10 -7.80355186111707e-11
8.89382677999999e-16 7.5536 9.11517799999999e-10 -2.74240817242853e-11
6.01656458e-16 5.2288 7.66351499999999e-10 -8.22853538381169e-11
3.5368212e-16 3.058 6.08688149999999e-10 -9.24913261053762e-11
4.95907016e-16 4.2788 6.8307745e-10 -8.59183764708947e-11
4.972345088e-16 4.3192 7.53961250000001e-10 -5.16324020002546e-11
4.71910428e-16 4.124 7.38657150000002e-10 -8.28719633860619e-11
6.656965824e-16 5.7696 8.10810600000001e-10 -8.71409302662963e-11
1.30417893e-15 11.216 1.0699824e-09 6.28228551488954e-11
1.34598293e-15 11.5988 1.0842906e-09 -3.52308693855493e-11
1.283392746e-15 11.0372 1.00821875e-09 -3.92147935225196e-12
1.442390518e-15 12.4292 1.07376545e-09 4.67024556326747e-11
1.106740088e-15 9.5564 8.9994845e-10 2.80691980669936e-12
1.700332966e-15 14.6964 1.1435118e-09 4.75539202923862e-11
1.256005326e-15 10.8312 1.0237643e-09 2.22307745060175e-12
1.465012966e-15 12.696 1.0833566e-09 1.34831285535011e-11
1.336754202e-15 11.4896 1.029126e-09 -1.55521267208645e-11
