Time 10.000000
1, 6.044032e-01
2, 6.128103e-01
11, 6.076606e-01
12, 5.922887e-01
21, 5.955718e-01
22, 6.073780e-01
31, 5.995681e-01
32, 5.944434e-01
41, 8.817478e-03
42, 4.577484e-02
51, 3.407345e-03
52, 3.405514e-02
61, 3.105772e-03
62, 5.970761e-02
71, 1.849550e-03
72, 2.568453e-03
81, 0.000000e+00
82, 0.000000e+00
91, 0.000000e+00
92, 0.000000e+00
101, 0.000000e+00
102, 0.000000e+00
111, 0.000000e+00
112, 0.000000e+00
121, 0.000000e+00
122, 0.000000e+00
131, 0.000000e+00
132, 0.000000e+00
141, 0.000000e+00
142, 0.000000e+00
151, 0.000000e+00
152, 0.000000e+00
161, 0.000000e+00
162, 0.000000e+00
171, 0.000000e+00
172, 0.000000e+00
181, 0.000000e+00
182, 0.000000e+00
191, 0.000000e+00
192, 0.000000e+00
201, 0.000000e+00
202, 0.000000e+00
211, 0.000000e+00
212, 0.000000e+00
221, 0.000000e+00
222, 0.000000e+00
231, 0.000000e+00
232, 0.000000e+00
241, 0.000000e+00
242, 0.000000e+00
251, 0.000000e+00
252, 0.000000e+00
261, 0.000000e+00
262, 0.000000e+00
271, 0.000000e+00
272, 0.000000e+00
281, 0.000000e+00
282, 0.000000e+00
291, 0.000000e+00
292, 0.000000e+00
301, 0.000000e+00
302, 0.000000e+00
311, 0.000000e+00
312, 0.000000e+00
321, 0.000000e+00
322, 0.000000e+00
331, 0.000000e+00
332, 0.000000e+00
341, 0.000000e+00
342, 0.000000e+00
351, 0.000000e+00
352, 0.000000e+00
361, 0.000000e+00
362, 0.000000e+00
371, 0.000000e+00
372, 0.000000e+00
381, 0.000000e+00
382, 0.000000e+00
391, 0.000000e+00
392, 0.000000e+00
3, 5.902707e-01
4, 6.010701e-01
5, 6.004018e-01
13, 6.060629e-01
14, 6.177749e-01
15, 6.032361e-01
23, 5.995573e-01
24, 6.109979e-01
25, 5.956245e-01
33, 5.868242e-01
34, 6.082558e-01
35, 5.928816e-01
43, 3.353186e-02
44, 1.757564e-02
45, 1.674333e-02
53, 3.648613e-02
54, 3.632173e-02
55, 2.626463e-02
63, 3.214599e-02
64, 2.765778e-02
65, 3.372455e-02
73, 6.982298e-04
74, 3.725295e-02
75, 2.175626e-02
83, 0.000000e+00
84, 0.000000e+00
85, 0.000000e+00
93, 0.000000e+00
94, 0.000000e+00
95, 0.000000e+00
103, 0.000000e+00
104, 0.000000e+00
105, 0.000000e+00
113, 0.000000e+00
114, 0.000000e+00
115, 0.000000e+00
123, 0.000000e+00
124, 0.000000e+00
125, 0.000000e+00
133, 0.000000e+00
134, 0.000000e+00
135, 0.000000e+00
143, 0.000000e+00
144, 0.000000e+00
145, 0.000000e+00
153, 0.000000e+00
154, 0.000000e+00
155, 0.000000e+00
163, 0.000000e+00
164, 0.000000e+00
165, 0.000000e+00
173, 0.000000e+00
174, 0.000000e+00
175, 0.000000e+00
183, 0.000000e+00
184, 0.000000e+00
185, 0.000000e+00
193, 0.000000e+00
194, 0.000000e+00
195, 0.000000e+00
203, 0.000000e+00
204, 0.000000e+00
205, 0.000000e+00
213, 0.000000e+00
214, 0.000000e+00
215, 0.000000e+00
223, 0.000000e+00
224, 0.000000e+00
225, 0.000000e+00
233, 0.000000e+00
234, 0.000000e+00
235, 0.000000e+00
243, 0.000000e+00
244, 0.000000e+00
245, 0.000000e+00
253, 0.000000e+00
254, 0.000000e+00
255, 0.000000e+00
263, 0.000000e+00
264, 0.000000e+00
265, 0.000000e+00
273, 0.000000e+00
274, 0.000000e+00
275, 0.000000e+00
283, 0.000000e+00
284, 0.000000e+00
285, 0.000000e+00
293, 0.000000e+00
294, 0.000000e+00
295, 0.000000e+00
303, 0.000000e+00
304, 0.000000e+00
305, 0.000000e+00
313, 0.000000e+00
314, 0.000000e+00
315, 0.000000e+00
323, 0.000000e+00
324, 0.000000e+00
325, 0.000000e+00
333, 0.000000e+00
334, 0.000000e+00
335, 0.000000e+00
343, 0.000000e+00
344, 0.000000e+00
345, 0.000000e+00
353, 0.000000e+00
354, 0.000000e+00
355, 0.000000e+00
363, 0.000000e+00
364, 0.000000e+00
365, 0.000000e+00
373, 0.000000e+00
374, 0.000000e+00
375, 0.000000e+00
383, 0.000000e+00
384, 0.000000e+00
385, 0.000000e+00
393, 0.000000e+00
394, 0.000000e+00
395, 0.000000e+00
6, 6.107698e-01
7, 6.027851e-01
16, 6.092209e-01
17, 6.057542e-01
26, 5.835733e-01
27, 6.018293e-01
36, 5.869244e-01
37, 6.065837e-01
46, 7.144386e-03
47, 4.181199e-02
56, 8.412022e-03
57, 1.320605e-02
66, 1.044572e-02
67, 3.060591e-02
76, 3.616021e-02
77, 1.815811e-02
86, 0.000000e+00
87, 0.000000e+00
96, 0.000000e+00
97, 0.000000e+00
106, 0.000000e+00
107, 0.000000e+00
116, 0.000000e+00
117, 0.000000e+00
126, 0.000000e+00
127, 0.000000e+00
136, 0.000000e+00
137, 0.000000e+00
146, 0.000000e+00
147, 0.000000e+00
156, 0.000000e+00
157, 0.000000e+00
166, 0.000000e+00
167, 0.000000e+00
176, 0.000000e+00
177, 0.000000e+00
186, 0.000000e+00
187, 0.000000e+00
196, 0.000000e+00
197, 0.000000e+00
206, 0.000000e+00
207, 0.000000e+00
216, 0.000000e+00
217, 0.000000e+00
226, 0.000000e+00
227, 0.000000e+00
236, 0.000000e+00
237, 0.000000e+00
246, 0.000000e+00
247, 0.000000e+00
256, 0.000000e+00
257, 0.000000e+00
266, 0.000000e+00
267, 0.000000e+00
276, 0.000000e+00
277, 0.000000e+00
286, 0.000000e+00
287, 0.000000e+00
296, 0.000000e+00
297, 0.000000e+00
306, 0.000000e+00
307, 0.000000e+00
316, 0.000000e+00
317, 0.000000e+00
326, 0.000000e+00
327, 0.000000e+00
336, 0.000000e+00
337, 0.000000e+00
346, 0.000000e+00
347, 0.000000e+00
356, 0.000000e+00
357, 0.000000e+00
366, 0.000000e+00
367, 0.000000e+00
376, 0.000000e+00
377, 0.000000e+00
386, 0.000000e+00
387, 0.000000e+00
396, 0.000000e+00
397, 0.000000e+00
8, 6.048379e-01
9, 6.088827e-01
10, 5.979554e-01
18, 6.150584e-01
19, 6.017582e-01
20, 5.990390e-01
28, 6.101340e-01
29, 6.076737e-01
30, 6.132327e-01
38, 5.968744e-01
39, 6.158654e-01
40, 5.877897e-01
48, 4.169487e-02
49, 5.812905e-02
50, 2.209401e-02
58, 2.651070e-02
59, 3.382078e-02
60, 1.271851e-02
68, 4.402185e-02
69, 5.627058e-03
70, 1.442704e-02
78, 1.073470e-03
79, 1.415749e-02
80, 4.257822e-04
88, 0.000000e+00
89, 0.000000e+00
90, 0.000000e+00
98, 0.000000e+00
99, 0.000000e+00
100, 0.000000e+00
108, 0.000000e+00
109, 0.000000e+00
110, 0.000000e+00
118, 0.000000e+00
119, 0.000000e+00
120, 0.000000e+00
128, 0.000000e+00
129, 0.000000e+00
130, 0.000000e+00
138, 0.000000e+00
139, 0.000000e+00
140, 0.000000e+00
148, 0.000000e+00
149, 0.000000e+00
150, 0.000000e+00
158, 0.000000e+00
159, 0.000000e+00
160, 0.000000e+00
168, 0.000000e+00
169, 0.000000e+00
170, 0.000000e+00
178, 0.000000e+00
179, 0.000000e+00
180, 0.000000e+00
188, 0.000000e+00
189, 0.000000e+00
190, 0.000000e+00
198, 0.000000e+00
199, 0.000000e+00
200, 0.000000e+00
208, 0.000000e+00
209, 0.000000e+00
210, 0.000000e+00
218, 0.000000e+00
219, 0.000000e+00
220, 0.000000e+00
228, 0.000000e+00
229, 0.000000e+00
230, 0.000000e+00
238, 0.000000e+00
239, 0.000000e+00
240, 0.000000e+00
248, 0.000000e+00
249, 0.000000e+00
250, 0.000000e+00
258, 0.000000e+00
259, 0.000000e+00
260, 0.000000e+00
268, 0.000000e+00
269, 0.000000e+00
270, 0.000000e+00
278, 0.000000e+00
279, 0.000000e+00
280, 0.000000e+00
288, 0.000000e+00
289, 0.000000e+00
290, 0.000000e+00
298, 0.000000e+00
299, 0.000000e+00
300, 0.000000e+00
308, 0.000000e+00
309, 0.000000e+00
310, 0.000000e+00
318, 0.000000e+00
319, 0.000000e+00
320, 0.000000e+00
328, 0.000000e+00
329, 0.000000e+00
330, 0.000000e+00
338, 0.000000e+00
339, 0.000000e+00
340, 0.000000e+00
348, 0.000000e+00
349, 0.000000e+00
350, 0.000000e+00
358, 0.000000e+00
359, 0.000000e+00
360, 0.000000e+00
368, 0.000000e+00
369, 0.000000e+00
370, 0.000000e+00
378, 0.000000e+00
379, 0.000000e+00
380, 0.000000e+00
388, 0.000000e+00
389, 0.000000e+00
390, 0.000000e+00
398, 0.000000e+00
399, 0.000000e+00
400, 0.000000e+00
